iterID,x1,x2,Pareto_f1,Pareto_f2
0,0.47946974381363117,0.25997293074670486,-0.9588010148763004,-2.8558835700880394
1,0.49984569761051567,0.2623305458320474,-0.9869106010257347,-3.0057815539092445
2,0.5094343348830614,0.12698196353846314,-1.012668469607084,-0.4717784861451001
2,0.5075383113712978,0.13200344261467378,-1.011541953606666,-0.5472960222543504
2,0.49984569761051567,0.2623305458320474,-0.9869106010257347,-3.0057815539092445
3,0.5495545274742123,0.16135843883154044,-1.0454779466579842,-1.225116002341615
3,0.5461510813566735,0.19072419654223624,-1.0396361930998974,-1.766360732793789
3,0.5342667295046595,0.22662193951857704,-1.0257574193118995,-2.3695151098544396
3,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
4,0.5495545274742123,0.16135843883154044,-1.0454779466579842,-1.225116002341615
4,0.5461510813566735,0.19072419654223624,-1.0396361930998974,-1.766360732793789
4,0.5287164533444432,0.20508704579410367,-1.0356330743008169,-2.064019516862244
4,0.5206321291218311,0.2212727908713216,-1.0258559708292925,-2.444778164985924
4,0.5161573683517928,0.23044644806363998,-1.0189587150047474,-2.6837386402577112
4,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
5,0.5495545274742123,0.16135843883154044,-1.0454779466579842,-1.225116002341615
5,0.5408354377838207,0.17973443033991895,-1.044262946868557,-1.5523490061626553
5,0.5461510813566735,0.19072419654223624,-1.0396361930998974,-1.766360732793789
5,0.5287164533444432,0.20508704579410367,-1.0356330743008169,-2.064019516862244
5,0.5277147593622713,0.21551645122197802,-1.031137150160865,-2.2760667018403473
5,0.5206321291218311,0.2212727908713216,-1.0258559708292925,-2.444778164985924
5,0.5161573683517928,0.23044644806363998,-1.0189587150047474,-2.6837386402577112
5,0.515423669739722,0.24290693346687273,-1.011757297226727,-2.923747326728176
5,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
5,0.49917892353248866,0.25066641850206695,-0.992979413346529,-3.1280806661529916
6,0.5412308538573503,0.16575840260181518,-1.0466254354545566,-1.2711478217884282
6,0.5408354377838207,0.17973443033991895,-1.044262946868557,-1.5523490061626553
6,0.5461510813566735,0.19072419654223624,-1.0396361930998974,-1.766360732793789
6,0.5287164533444432,0.20508704579410367,-1.0356330743008169,-2.064019516862244
6,0.5277147593622713,0.21551645122197802,-1.031137150160865,-2.2760667018403473
6,0.5206321291218311,0.2212727908713216,-1.0258559708292925,-2.444778164985924
6,0.5208378939631786,0.22719536459537548,-1.0231642850225748,-2.5638759539783282
6,0.5161573683517928,0.23044644806363998,-1.0189587150047474,-2.6837386402577112
6,0.5173944443247538,0.23811496394461965,-1.0156326563274511,-2.814758215912204
6,0.515423669739722,0.24290693346687273,-1.011757297226727,-2.923747326728176
6,0.5111264558042566,0.24550048830021795,-1.0073908385711206,-3.022019327021874
6,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
6,0.49917892353248866,0.25066641850206695,-0.992979413346529,-3.1280806661529916
7,0.5416898223360427,0.1620400035299198,-1.0469764407700843,-1.1995104344277672
7,0.5412308538573503,0.16575840260181518,-1.0466254354545566,-1.2711478217884282
7,0.5408354377838207,0.17973443033991895,-1.044262946868557,-1.5523490061626553
7,0.5461510813566735,0.19072419654223624,-1.0396361930998974,-1.766360732793789
7,0.5347340963636122,0.2031907096305868,-1.0372306991729912,-2.0105787878372126
7,0.5287164533444432,0.20508704579410367,-1.0356330743008169,-2.064019516862244
7,0.5277147593622713,0.21551645122197802,-1.031137150160865,-2.2760667018403473
7,0.526460022500104,0.22063005813372255,-1.0284383282850411,-2.3809002429735426
7,0.5206321291218311,0.2212727908713216,-1.0258559708292925,-2.444778164985924
7,0.5208378939631786,0.22719536459537548,-1.0231642850225748,-2.5638759539783282
7,0.5161573683517928,0.23044644806363998,-1.0189587150047474,-2.6837386402577112
7,0.5173944443247538,0.23811496394461965,-1.0156326563274511,-2.814758215912204
7,0.515423669739722,0.24290693346687273,-1.011757297226727,-2.923747326728176
7,0.5111264558042566,0.24550048830021795,-1.0073908385711206,-3.022019327021874
7,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
7,0.5014487807303125,0.25068039876121195,-0.9955555208612685,-3.1279979880488837
7,0.49917892353248866,0.25066641850206695,-0.992979413346529,-3.1280806661529916
8,0.5416898223360427,0.1620400035299198,-1.0469764407700843,-1.1995104344277672
8,0.5412308538573503,0.16575840260181518,-1.0466254354545566,-1.2711478217884282
8,0.5408354377838207,0.17973443033991895,-1.044262946868557,-1.5523490061626553
8,0.537811874244867,0.18763364718046693,-1.0424333426686376,-1.7048100879020034
8,0.5461510813566735,0.19072419654223624,-1.0396361930998974,-1.766360732793789
8,0.5347340963636122,0.2031907096305868,-1.0372306991729912,-2.0105787878372126
8,0.5287164533444432,0.20508704579410367,-1.0356330743008169,-2.064019516862244
8,0.5303857569314608,0.21205012914396187,-1.0331994751756133,-2.1938625935144542
8,0.5277147593622713,0.21551645122197802,-1.031137150160865,-2.2760667018403473
8,0.526460022500104,0.22063005813372255,-1.0284383282850411,-2.3809002429735426
8,0.5206321291218311,0.2212727908713216,-1.0258559708292925,-2.444778164985924
8,0.5208378939631786,0.22719536459537548,-1.0231642850225748,-2.5638759539783282
8,0.5213805071118415,0.23114842832599225,-1.0213579008769778,-2.6311300004806277
8,0.5161573683517928,0.23044644806363998,-1.0189587150047474,-2.6837386402577112
8,0.5173944443247538,0.23811496394461965,-1.0156326563274511,-2.814758215912204
8,0.515423669739722,0.24290693346687273,-1.011757297226727,-2.923747326728176
8,0.5111264558042566,0.24550048830021795,-1.0073908385711206,-3.022019327021874
8,0.5093197643957305,0.2472219378611343,-1.004991999880807,-3.062293420738231
8,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
8,0.5014487807303125,0.25068039876121195,-0.9955555208612685,-3.1279979880488837
8,0.49917892353248866,0.25066641850206695,-0.992979413346529,-3.1280806661529916
9,0.5416898223360427,0.1620400035299198,-1.0469764407700843,-1.1995104344277672
9,0.5412308538573503,0.16575840260181518,-1.0466254354545566,-1.2711478217884282
9,0.5408354377838207,0.17973443033991895,-1.044262946868557,-1.5523490061626553
9,0.537811874244867,0.18763364718046693,-1.0424333426686376,-1.7048100879020034
9,0.5461510813566735,0.19072419654223624,-1.0396361930998974,-1.766360732793789
9,0.5355110115814178,0.1977550030254939,-1.0392563432267963,-1.9055939446558179
9,0.5347340963636122,0.2031907096305868,-1.0372306991729912,-2.0105787878372126
9,0.5287164533444432,0.20508704579410367,-1.0356330743008169,-2.064019516862244
9,0.5303857569314608,0.21205012914396187,-1.0331994751756133,-2.1938625935144542
9,0.5277147593622713,0.21551645122197802,-1.031137150160865,-2.2760667018403473
9,0.526460022500104,0.22063005813372255,-1.0284383282850411,-2.3809002429735426
9,0.5206321291218311,0.2212727908713216,-1.0258559708292925,-2.444778164985924
9,0.5208378939631786,0.22719536459537548,-1.0231642850225748,-2.5638759539783282
9,0.5213805071118415,0.23114842832599225,-1.0213579008769778,-2.6311300004806277
9,0.5161573683517928,0.23044644806363998,-1.0189587150047474,-2.6837386402577112
9,0.5187770280119476,0.2362023196423958,-1.0174155657048172,-2.759794216892918
9,0.5173944443247538,0.23811496394461965,-1.0156326563274511,-2.814758215912204
9,0.515423669739722,0.24290693346687273,-1.011757297226727,-2.923747326728176
9,0.514607568874248,0.24565111388265065,-1.0096266499961837,-2.9739142470408706
9,0.5111264558042566,0.24550048830021795,-1.0073908385711206,-3.022019327021874
9,0.5093197643957305,0.2472219378611343,-1.004991999880807,-3.062293420738231
9,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
9,0.5014487807303125,0.25068039876121195,-0.9955555208612685,-3.1279979880488837
9,0.5001350309954048,0.2506892181078595,-0.9940799896448095,-3.1287101058678903
10,0.5416898223360427,0.1620400035299198,-1.0469764407700843,-1.1995104344277672
10,0.5412308538573503,0.16575840260181518,-1.0466254354545566,-1.2711478217884282
10,0.54084609132389,0.17576209526274653,-1.045107366239101,-1.4717354960533005
10,0.5408354377838207,0.17973443033991895,-1.044262946868557,-1.5523490061626553
10,0.537811874244867,0.18763364718046693,-1.0424333426686376,-1.7048100879020034
10,0.5364198892914461,0.19441278737686343,-1.0403951461747063,-1.839529294835419
10,0.5355110115814178,0.1977550030254939,-1.0392563432267963,-1.9055939446558179
10,0.5347340963636122,0.2031907096305868,-1.0372306991729912,-2.0105787878372126
10,0.5287164533444432,0.20508704579410367,-1.0356330743008169,-2.064019516862244
10,0.5303857569314608,0.21205012914396187,-1.0331994751756133,-2.1938625935144542
10,0.5277147593622713,0.21551645122197802,-1.031137150160865,-2.2760667018403473
10,0.526460022500104,0.22063005813372255,-1.0284383282850411,-2.3809002429735426
10,0.5206321291218311,0.2212727908713216,-1.0258559708292925,-2.444778164985924
10,0.5249535331391314,0.22567154150845406,-1.0255009598674687,-2.487031258522906
10,0.5208378939631786,0.22719536459537548,-1.0231642850225748,-2.5638759539783282
10,0.5213805071118415,0.23114842832599225,-1.0213579008769778,-2.6311300004806277
10,0.5161573683517928,0.23044644806363998,-1.0189587150047474,-2.6837386402577112
10,0.5187770280119476,0.2362023196423958,-1.0174155657048172,-2.759794216892918
10,0.5173944443247538,0.23811496394461965,-1.0156326563274511,-2.814758215912204
10,0.5162201731937041,0.24064924239512578,-1.0135366427576913,-2.8759466640211677
10,0.515423669739722,0.24290693346687273,-1.011757297226727,-2.923747326728176
10,0.514607568874248,0.24565111388265065,-1.0096266499961837,-2.9739142470408706
10,0.5111264558042566,0.24550048830021795,-1.0073908385711206,-3.022019327021874
10,0.5093197643957305,0.2472219378611343,-1.004991999880807,-3.062293420738231
10,0.5075074055278106,0.2502387007848742,-1.001713464282272,-3.0989983338562594
10,0.5014487807303125,0.25068039876121195,-0.9955555208612685,-3.1279979880488837
10,0.5001350309954048,0.2506892181078595,-0.9940799896448095,-3.1287101058678903
