iterID,x1,x2,Pareto_f1,Pareto_f2
0,5.076090741627165,3.2355957722383115,-0.190980587512398,0.7209451957002366
0,3.3568197651396345,1.497889106214088,-0.14737163259694092,0.4290800348861321
0,1.1494323147526375,5.541547671857792,0.4218690007235426,0.041001173362737675
1,4.005299425643095,1.9898687637167987,-0.6967863719511276,0.020595499554360464
1,0.0021062269902363167,0.0,1.0020973530618165,1.1090476236264024e-06
2,3.824107371284939,2.0331399809673316,-0.7218817951642649,0.044674203022783576
2,3.976949953627097,2.017026203948789,-0.698486497278775,0.02076513937221125
2,4.005299425643095,1.9898687637167987,-0.6967863719511276,0.020595499554360464
2,4.0699316726775185,2.009019944835402,-0.6809628514626765,0.01039165367266226
2,0.0,0.0,1.0,0.0
3,3.824107371284939,2.0331399809673316,-0.7218817951642649,0.044674203022783576
3,3.976949953627097,2.017026203948789,-0.698486497278775,0.02076513937221125
3,4.005299425643095,1.9898687637167987,-0.6967863719511276,0.020595499554360464
3,4.0699316726775185,2.009019944835402,-0.6809628514626765,0.01039165367266226
3,4.2169462328419804,2.0506483364369448,-0.6267986363031474,6.076654617415134e-05
3,0.0,0.0,1.0,0.0
4,3.678503892038553,2.159480737564831,-0.7762178030368586,0.048737868011051066
4,3.8075329412975116,2.1404359120911054,-0.7454305271087049,0.027830437911922634
4,3.976949953627097,2.017026203948789,-0.698486497278775,0.02076513937221125
4,4.005299425643095,1.9898687637167987,-0.6967863719511276,0.020595499554360464
4,4.0699316726775185,2.009019944835402,-0.6809628514626765,0.01039165367266226
4,4.198098013086158,1.9765074904295274,-0.6669773918268039,0.0029444988692908236
4,4.2169462328419804,2.0506483364369448,-0.6267986363031474,6.076654617415134e-05
4,0.0,0.0,1.0,0.0
5,3.4495943813612575,2.581916031845496,-0.9948197806104251,0.015751656262948166
5,3.5888872899844433,2.4898984838445006,-0.9301059889945636,0.010408478351309314
5,3.7100848566420304,2.4146760479565477,-0.8524459737340242,0.006261460386136397
5,4.198098013086158,1.9765074904295274,-0.6669773918268039,0.0029444988692908236
5,4.2169462328419804,2.0506483364369448,-0.6267986363031474,6.076654617415134e-05
5,0.0,6.283185307179586,1.0,0.0
5,0.0,0.0,1.0,0.0
6,3.317000305727587,2.968986474122751,-1.099647934310275,1.962060998006443e-06
6,0.0,0.0,1.0,0.0
6,0.0,6.283185307179586,1.0,0.0
7,4.985057750105727,0.3533368160997932,-1.7651917454311736,0.20704376500438648
7,5.0807469060641255,0.6225780053219647,-1.5346311231052918,0.08173042589463542
7,3.3866752885392777,3.0668196784716226,-1.1224263633015235,0.007233834660373972
7,3.317000305727587,2.968986474122751,-1.099647934310275,1.962060998006443e-06
7,0.0,6.283185307179586,1.0,0.0
7,0.0,0.0,1.0,0.0
