iterID,x1,x2,x3,x4,Pareto_f1,Pareto_f2,Pareto_f3
0,0.025436096457985724,0.8332941669418533,0.14613641048029782,0.3573503777865872,0.29632629924261894,1.1056327150884373,0.045758922690287876
0,0.7561463267006236,0.25997293074670486,0.8930766653736468,0.2411550592769804,0.4189943516000106,0.1812938952235826,1.1329884638829661
0,0.6593298373322009,0.5128319568034778,0.5003734878866459,0.9345796787014584,0.4199602108828139,0.4372406260788622,1.022663821496429
1,0.025436096457985724,0.8332941669418533,0.14613641048029782,0.3573503777865872,0.29632629924261894,1.1056327150884373,0.045758922690287876
1,0.7561463267006236,0.25997293074670486,0.8930766653736468,0.2411550592769804,0.4189943516000106,0.1812938952235826,1.1329884638829661
1,0.6593298373322009,0.5128319568034778,0.5003734878866459,0.9345796787014584,0.4199602108828139,0.4372406260788622,1.022663821496429
1,0.39692861329041185,0.0,0.39167413185741257,0.0,1.0243307600629121,0.0,0.7366956132648362
1,0.0,0.0,0.172200171576159,0.24026786020867275,1.1749135119552812,0.0,0.0
2,0.025436096457985724,0.8332941669418533,0.14613641048029782,0.3573503777865872,0.29632629924261894,1.1056327150884373,0.045758922690287876
2,0.7561463267006236,0.25997293074670486,0.8930766653736468,0.2411550592769804,0.4189943516000106,0.1812938952235826,1.1329884638829661
2,0.6593298373322009,0.5128319568034778,0.5003734878866459,0.9345796787014584,0.4199602108828139,0.4372406260788622,1.022663821496429
2,0.0,0.6512123260740231,0.0,1.0,0.7813108812654952,1.2804504312218163,0.0
2,0.6130552259892535,0.09897507361740471,0.0,1.0,0.8462767198931135,0.13264077750217998,1.2313497218542626
2,0.39692861329041185,0.0,0.39167413185741257,0.0,1.0243307600629121,0.0,0.7366956132648362
2,0.013156062328847917,0.4873690517201293,0.0,1.0,1.081263292407906,1.0391866715320037,0.030996035253730923
2,0.0,0.0,0.172200171576159,0.24026786020867275,1.1749135119552812,0.0,0.0
3,1.0,0.43818580684121927,1.0,0.0,7.093704708438458e-17,5.834452955008511e-17,1.5
