iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
1,0.6484533350506686,0.49057403755742957,0.6536246909749617,0.05916375760781528,0.3716543985507593,0.5054034275789299,15,0.9980861239833902,0.8869341109562492
1,0.6025509622599132,0.4642735433508954,0.6117878069715591,0.05407267343715011,0.3960819415138609,0.5677816014871501,15,0.9742501923670134,0.8906662215568724
1,0.355770164278149,0.37856124355768095,0.44443674923002685,0.3504194675605681,0.31455274227950747,0.6815826290404114,15,0.7576034173021322,0.8946931115339184
1,0.3206556038398819,0.46983101004482736,0.2908430380418018,0.4723009280577093,0.3313547703947239,0.6123143328817389,15,0.6359525437989266,0.8801085698027213
1,0.28576543605486676,0.35424708985736003,0.39696399036513136,0.4344846661178069,0.2914252158214543,0.7138647598648081,15,0.5202966159967546,0.8641163426978913
1,0.24837348621742875,0.3393764593317935,0.37813602215818787,0.47986920332534483,0.27843865222314806,0.7383589773486217,15,0.4593295369119465,0.8552100475596688
2,0.23979387508003733,0.21287714071161493,0.932504843845525,0.419496266074379,0.2729124894345809,0.6469426349457252,10,0.9730005976624653,0.8866937668664155
2,0.20896818728197558,0.7501052918904957,0.5907753874482301,0.34545467728127544,0.24809837688002198,0.5608089530364657,10,0.8952024633125096,0.8866937668660245
2,0.18660293491623786,0.9603486582625154,0.6960822332697016,0.27112526956449223,0.2308136261081008,0.4633619740631588,10,0.8174517990288455,0.8866937668664155
2,0.23166772619795384,0.5367194825669658,0.483894552582025,0.4208950638003874,0.26564147750701406,0.6597124420414794,10,0.7403290312684507,0.8866932496018484
2,0.3206674619329021,0.5348142257956209,0.37308623826199144,0.4723409088677251,0.331365153957816,0.6123444732816116,10,0.6695987302464065,0.8851771002373892
2,0.3206556038398819,0.46983101004482736,0.2908430380418018,0.4723009280577093,0.3313547703947239,0.6123143328817389,10,0.5620196043440836,0.7927524565607803
2,0.32065796848325173,0.4569754204347992,0.25979841598383535,0.47231069446971224,0.33135621807699145,0.6123150520747127,10,0.5525504091379208,0.8407966368143002
2,0.2521337585026292,0.3443296334541891,0.38753018909344816,0.48891254174530446,0.28145843596970177,0.7488843855119656,10,0.4636434152980947,0.8490554925840879
2,0.25388774329654934,0.3278413926058977,0.37927154737342383,0.49474179190284134,0.2828139847256413,0.7565266207319211,10,0.4129183894378845,0.8627341317084283
3,0.5581656077936885,0.4883945093924966,0.55829532257207,0.8539118197124166,0.12099693005370289,0.6205588538480102,2,0.986041517734725,0.8725289924647553
3,0.31984191860401795,0.8306991107948309,0.0015836016639947381,0.503826649455607,0.3309254893165402,0.6343713857023003,2,0.9061463569553507,0.8720314601857555
