iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
1,0.03427523538321368,2.971163948489108,0,0.7195853331156626,0.7756403937548835
1,2.219803300815276,3.0313833585424814,0,0.4726845941144747,0.7194204263035949
1,2.2687837840587637,4.187277366671344,0,0.32621643972447034,0.6884473144248339
1,3.23288566271222,4.021045942268579,1,0.08661430343490878,0.6386400485512906
1,3.60722963759645,3.6344062494407052,1,-0.020343262689665076,0.6199050795520229
1,3.9814945546697884,3.2478482111599045,1,-0.14694152723930426,0.5984450843797589
1,4.280718845469352,2.9387955867196136,1,-0.2588611749632953,0.579196526031041
1,4.515519203516347,2.696282966236699,1,-0.35500097605454706,0.562131870564089
1,4.736643020394294,2.4678961071692944,1,-0.4534743326786678,0.5441451477160953
1,4.817472474283604,2.1309451362873064,3,-0.5921947824740799,0.5179713888782218
1,5.001294660189092,1.9656927747343829,3,-0.684281812243766,0.5004625963372659
1,5.155593090136065,1.8269816621064685,3,-0.7600662086940265,0.4861473716434088
1,5.270568866535653,1.7236208056471642,3,-0.8136706800395926,0.47619834147042306
1,5.391260063953756,1.6151219033316069,3,-0.8654078020776895,0.466872622943624
1,5.635272126786386,1.3957600812976512,3,-0.9478512151071463,0.4533233359485562
1,5.756325306245489,1.286935764577842,3,-0.9739696191602971,0.45000830451892687
1,5.912882784852055,1.0731385212849174,19,-1.0252665797663987,0.4430480137795127
1,6.222659136196369,0.2629674180751135,19,-1.1074678007695438,0.4353672480915265
1,6.145607291840603,0.25006561168001845,19,-1.1604870211679386,0.4239629042987519
1,6.066152720349226,0.236761484995473,19,-1.2157434017891213,0.4119056515046263
1,5.993017323450208,0.2245154610448608,19,-1.266742423721472,0.40062251222171813
1,5.929026660740172,0.20379700046586147,19,-1.312281864567966,0.3904709968631088
1,4.668061021645914,0.745252931080862,19,-1.357549124047279,0.3701314985876686
1,5.794454714543832,0.19126750495977968,19,-1.4023756887008485,0.3698857068187131
1,4.422477999828614,0.0,25,-1.4440685026338969,0.3590773868314556
1,4.484222316587418,0.0,25,-1.4829224433498351,0.35005157381001273
1,4.536253953987493,0.0,25,-1.5140419550788624,0.3427608665112283
1,4.607528989078002,0.0,25,-1.5538036142892055,0.3333646954458465
1,4.673692691692223,0.0,25,-1.587246517792189,0.3253910239145416
1,4.743101440388239,0.0,25,-1.6181691438465164,0.3179613885079214
1,4.825706844822383,0.0,25,-1.6486273959965008,0.3105940804331265
1,4.938422478039548,0.0,25,-1.6775130302244359,0.30358412305055105
1,5.0772372055725326,0.047727282963126755,25,-1.6919666572231844,0.3001808927162434
2,5.949915836510941,0.5079659983036773,14,0.4233344265259421,0.0007861364663445114
2,5.878390836510325,0.6366453123677925,14,0.3123036308170035,0.00936806167079507
2,5.83983441815934,0.7271219947836054,14,0.24297203036701318,0.01670084572388142
2,5.808454017483461,0.7917483166163132,14,0.18488180797198786,0.023615406882950107
2,5.7708092191326195,0.7696583151911,14,0.11821695713976435,0.032022842584125355
2,5.746292021271797,0.7906965829210824,14,0.07072002044052925,0.0383852175909149
2,5.736618666899932,0.939689527875131,14,0.049155511955867676,0.041802287553959816
2,5.6991848600128465,1.0167825285762924,14,-0.020167761833094433,0.05195112003049751
2,5.6779093531023745,1.060598341221635,14,-0.05836501461472862,0.05774909038058407
2,5.657506954816015,0.9033370067400818,14,-0.1062612092044389,0.06357500292780344
2,5.641070569866483,1.1364659213050898,14,-0.12157435371317134,0.06763205455744309
2,5.607051101060353,1.2065272682697468,14,-0.1758126493462944,0.0763732979825188
2,5.597795929611166,1.0001899915538377,14,-0.2205574051237929,0.08065487750378036
2,5.563223975188513,1.296786980720561,14,-0.2385922514483911,0.08675698725956876
2,4.965105258071554,2.4758481155532848,69,-0.2820879423901097,0.09193119580127346
2,4.951606275059148,2.333021030422857,69,-0.3449655907730973,0.09445064846597973
2,4.941423207535532,2.2252782581897415,69,-0.3999181258223387,0.09776522226294776
2,4.934296095440384,2.14986927034138,69,-0.442337659650467,0.10082705992145863
2,4.9279247819266825,2.0824570707128767,69,-0.48303056891031126,0.10408447436854976
2,4.9246439442254015,2.0159921515312984,69,-0.5249039355372134,0.10773122916151787
2,4.916872951415602,1.9655222811955817,69,-0.5597251680293917,0.11088900929426673
2,4.886385427491631,1.9251978521197497,70,-0.594640158449611,0.11424909143241571
2,4.902488383506408,1.8878037090776572,70,-0.6167258013607639,0.1163594359789824
2,4.898228459548088,1.831981877407475,70,-0.6579819889535834,0.12053918311801079
2,4.878897024244451,1.7998826567763673,70,-0.6867580326749309,0.123595994356273
2,4.868820580770503,1.7678052038160759,70,-0.7134749563601505,0.12652639891500855
