iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,0.13900733490085798,0.44852024234768256,0.6757958643993087,0.10077752421061326,0.805768267455709,0.8528966094819173,0.13900733490085798,5.393900793762432
0,0.3954200704592236,0.24010816448071937,3.812493911496221e-05,0.8901558367261341,0.04891863027237101,0.5617398334655865,0.3954200704592236,2.911928178336962
1,0.0,0.23421864432749653,0.0,1.0,0.0,0.4469618724023606,0.0,4.026124930113743
1,0.15854876854819241,0.2328978164054979,0.0,1.0,0.0,0.33317019510556767,0.15854876854819241,3.1936580798093837
1,0.32434411159792853,0.23082491622083656,0.0,1.0,0.0,0.33300562157028685,0.32434411159792853,2.9271095055468344
1,0.3954200704592236,0.24010816448071937,3.812493911496221e-05,0.8901558367261341,0.04891863027237101,0.5617398334655865,0.3954200704592236,2.911928178336962
1,0.5056962327650438,0.22933338193646302,0.0,1.0,0.0,0.3293534914474938,0.5056962327650438,2.508387666771293
2,0.0,0.23421864432749653,0.0,1.0,0.0,0.4469618724023606,0.0,4.026124930113743
2,0.007747993432034014,0.19788720125045517,0.0003970765750512663,1.0,0.0001101221958513371,0.3077046228828113,0.007747993432034014,3.5395448475500144
2,0.15854876854819241,0.2328978164054979,0.0,1.0,0.0,0.33317019510556767,0.15854876854819241,3.1936580798093837
2,0.2707457141977333,0.1823052284354198,0.0002478544339341327,1.0,4.2490374420967864e-05,0.3149656364754758,0.2707457141977333,2.4800750190608327
2,0.4341060717432221,0.14894099957330853,4.406073749867889e-05,1.0,0.0,0.31696225207284273,0.4341060717432221,2.000785301304951
3,0.0,0.23421864432749653,0.0,1.0,0.0,0.4469618724023606,0.0,4.026124930113743
3,6.284295835395914e-05,0.0,0.3306764524227044,1.0,0.0,0.0,6.284295835395914e-05,3.3806104536609087
3,0.15854876854819241,0.2328978164054979,0.0,1.0,0.0,0.33317019510556767,0.15854876854819241,3.1936580798093837
3,0.21901228415407953,0.0,0.3053245645937832,1.0,0.0,0.0,0.21901228415407953,2.3699065786030213
3,0.3501418138337036,0.0,0.0,1.0,0.0,0.0,0.3501418138337036,2.159988310473657
3,0.4341060717432221,0.14894099957330853,4.406073749867889e-05,1.0,0.0,0.31696225207284273,0.4341060717432221,2.000785301304951
4,0.0,0.23421864432749653,0.0,1.0,0.0,0.4469618724023606,0.0,4.026124930113743
4,6.284295835395914e-05,0.0,0.3306764524227044,1.0,0.0,0.0,6.284295835395914e-05,3.3806104536609087
4,0.06517238861255098,0.07631555391640493,0.0,0.5629921571363898,0.0,0.0,0.06517238861255098,1.7184534149442583
5,0.0,0.23421864432749653,0.0,1.0,0.0,0.4469618724023606,0.0,4.026124930113743
5,6.284295835395914e-05,0.0,0.3306764524227044,1.0,0.0,0.0,6.284295835395914e-05,3.3806104536609087
5,0.020508838458497047,0.016335697372066613,0.0,0.3538975599031281,0.18538815086977783,0.28310960050499817,0.020508838458497047,2.270524344874524
5,0.06517238861255098,0.07631555391640493,0.0,0.5629921571363898,0.0,0.0,0.06517238861255098,1.7184534149442583
5,0.11592834234410623,0.02330991321132189,0.0,0.11151306715185529,0.0,0.004899462372795123,0.11592834234410623,0.9262210468707867
5,0.12632114744091819,0.02212745273118229,0.0,0.08398284853141672,0.0,0.0,0.12632114744091819,0.8960737718141998
5,0.1411160839819217,0.021138177639800877,0.0,0.017116130598301346,0.0,0.0,0.1411160839819217,0.8161410453797986
