iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
1,-0.8354274629442451,0.6818650723699062,0,0.9074539608718812,0.8571141197249226
1,-0.8671796873548929,0.571858578868004,0,0.8300218133115984,0.869933913511119
1,-0.9094717399714736,0.8910917136263738,6,0.7597598048542752,0.8815666074071523
1,0.403696339034362,0.16765661160462209,6,0.5869576634886958,0.8782344442103811
1,0.43406610261580614,0.115840045614231,6,0.49583860794676593,0.8719436685260251
1,0.4709229291743431,0.06787744446987132,6,0.40627558980344447,0.8657604548001578
1,0.49225862013220967,0.041142437312310154,6,0.38717136184041556,0.8644417484908596
2,1.7255997682332094,0.5088826574182139,0,0.8142911764854812,0.8009370648362997
2,-2.0,0.5074345320067608,0,0.7269983676464362,0.8009118602136622
2,1.973472046597351,0.2603137088885843,0,0.756534440827229,0.8446625251931498
2,0.6801332714805262,0.10558452833397247,27,0.581622368591738,0.8624733103380966
2,-0.1431470030074231,0.6137552721929307,27,0.48699155910667147,0.8261170503060541
2,0.48248997287559003,0.5070683957007995,27,0.37935045257917466,0.800914615475825
2,0.27754819922912466,0.5074336804626602,27,0.299680261073887,0.8009124088691075
3,-0.8872107357063921,0.5254928678941759,0,0.9232284502159512,0.8015725367944468
3,-0.737306059978154,0.4755541239887786,0,0.8583193008501575,0.8278638445403401
3,-0.7273217783980213,0.4739332834292904,0,0.8535394043949458,0.8306136684804916
3,-0.5420930783663735,0.29926941915952066,5,0.762920927908926,0.8766590978598099
3,-0.44830393209719843,0.5691404936911217,5,0.6873225681860763,0.8865410680709124
3,-0.12759094870898036,0.02712821056442527,5,0.6191113674162199,0.8934106621263974
3,0.17518860944975234,-0.04038187065628662,5,0.5405617436457525,0.8765906460458772
3,1.5654713466756638,1.3833094774915522,5,0.4719471231473735,0.8970283538687275
3,0.49225862013220967,0.041142437312310154,5,0.3871703415072476,0.8644417365510307
3,0.43406610261580614,0.115840045614231,5,0.3456726810933573,0.8618640633512964
3,0.42870874222708455,0.21019672477489015,33,0.28074906700774804,0.8754117582710773
3,0.641841014381848,1.248734573397956,33,0.17179624041997021,0.897299378708159
3,0.6590397157114247,1.1127337000161095,33,0.13074215654736543,0.8977497353860973
4,-0.7899704181321963,-0.3576358256225409,0,0.9765318333369086,0.6458063696587131
4,-0.5049359287433921,-0.07849685083270264,0,0.8826956775304979,0.6292941424451215
4,-0.44868740382861905,0.05247400810345626,1,0.830465541915923,0.641743683318102
4,-0.39561409868662145,0.010884680624102305,1,0.8197793336074486,0.6434693484104927
4,-0.3480357116872175,0.055480507451782124,16,0.784852129425668,0.6542873619618554
4,-0.2610359547103991,0.060709001060005985,16,0.7398421875574461,0.6691620001796877
4,-0.17585872086382603,0.0366856957902133,16,0.7051958354847954,0.682740432551687
4,-0.15232196592380132,0.09165429246881907,28,0.6674402209139851,0.6959182707120726
4,-0.08159791902705282,0.09583774046443683,28,0.624340455619849,0.7132223272755748
4,-0.01919081999253791,0.09952922680923537,28,0.5856430978198296,0.7296588277503411
4,-0.010322399468523091,0.16873849454423562,37,0.5426037427713846,0.7464798231194558
4,0.03747704933205087,0.19520198486219842,37,0.4975252434231659,0.765819461281908
4,0.08876383308467073,0.22359618896566946,37,0.4484340681222779,0.7874238691713316
4,0.13919168080170818,0.24663692705848028,37,0.40286950640531183,0.8079244561595195
4,0.19558751729899004,0.28273761431408984,37,0.3468789673518613,0.8338475535139582
4,0.24740008415413461,0.31564354853894594,37,0.2974364820326507,0.8573926780104661
4,0.32310867455773673,0.35333790354612304,37,0.23585860187218655,0.8878429954625361
4,0.33960422750027863,0.4675178509657334,48,0.17943141088273062,0.9188870339780578
4,0.4329211499936716,0.5502129803714797,48,0.11683109936362918,0.9543847061926639
5,-0.6888998552543157,-0.571322534602384,8,0.9862616931892589,0.22623645520270796
5,-0.643723532852732,-0.5530480119215897,8,0.980833610150686,0.23055336595320808
5,-0.6173928934667854,-0.5144303294196135,23,0.9737834297938335,0.23648259766660917
5,-0.6032075649585886,-0.45620629543147184,23,0.964478838476247,0.24543604323484025
5,-0.5891140216968489,-0.4391790169592473,23,0.9602545297500595,0.2499691739176909
5,-0.587704053052305,-0.4016549714158102,23,0.9544618972015011,0.25708242417540195
5,-0.5431098813398392,-0.39996933018124836,23,0.9474384240875143,0.26450476923100474
5,-0.5379565776890993,-0.36750975890630966,23,0.9410394366270312,0.27246593913520034
5,-0.5009248494463316,-0.36250864861367393,23,0.9335327925464597,0.2813122723168747
5,-0.48750585443250305,-0.3481709189416753,23,0.928224747342059,0.28791733521685214
5,-0.4729825886373895,-0.33595883035211527,23,0.9228839029210751,0.2946392032103595
5,-0.46426722047915137,-0.31294998793090856,23,0.9162755821631524,0.3031287747561705
5,-0.4648649595669463,-0.2872610032340883,23,0.9109468685920638,0.31053365454292914
5,-0.4270233618649435,-0.2934033045841613,23,0.903514170641787,0.3194815540245045
5,-0.40993119363613717,-0.2779077941653676,23,0.8957059570619711,0.32962874024811184
5,-0.41186290834047146,-0.2591627258032019,23,0.8916827601384156,0.3350453320783847
5,-0.41312760956837735,-0.226939371900994,93,0.8841802964255153,0.3458818985675959
5,-0.44180102858879833,-0.18550581295453927,93,0.8822066224069978,0.35345099603533514
5,-0.3700348755878713,-0.22019975861254015,103,0.8702781431590267,0.36308346492264837
5,-0.38749296472512396,-0.18166643381062908,103,0.8653020656987505,0.3718865852889196
5,-0.4022165719434281,-0.1491686309446767,103,0.8614509424815471,0.380893440905386
