iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,0.6460446092011045,0.6372932387617536,0.2225679748788882,0.619772872760699,0.01794277998932799,0.28931368439144833,0.9057660459679654,0.9166051493923572
0,0.25496956036547025,0.4298097667043595,0.13687152050963863,0.270419905366015,0.7338760497891532,0.9528886909259189,0.9829713901526187,0.9012672224626709
0,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
1,0.03653842378394175,0.08603297742941728,0.6810141631757868,0.3538634928769941,0.1883220064954068,0.2713339604627969,0.8225717957213239,0.9413165559196185
1,0.6460446092011045,0.6372932387617536,0.2225679748788882,0.619772872760699,0.01794277998932799,0.28931368439144833,0.9057660459679654,0.9166051493923572
1,0.25496956036547025,0.4298097667043595,0.13687152050963863,0.270419905366015,0.7338760497891532,0.9528886909259189,0.9829713901526187,0.9012672224626709
1,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
2,0.03653842378394175,0.08603297742941728,0.6810141631757868,0.3538634928769941,0.1883220064954068,0.2713339604627969,0.8225717957213239,0.9413165559196185
2,0.6460446092011045,0.6372932387617536,0.2225679748788882,0.619772872760699,0.01794277998932799,0.28931368439144833,0.9057660459679654,0.9166051493923572
2,0.6460446092011045,0.6372932387617536,0.2225679748788882,0.619772872760699,0.01794277998932799,0.28931368439144833,0.9057660459679654,0.9166051493923572
2,0.25496956036547025,0.4298097667043595,0.13687152050963863,0.270419905366015,0.7338760497891532,0.9528886909259189,0.9829713901526187,0.9012672224626709
2,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
2,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
3,0.02765976868762436,0.08602716593400579,0.6809917993356113,0.3575029833708487,0.20724606374719987,0.2713513964302864,0.8141445402063006,0.9088512401429172
3,0.25496956036547025,0.4298097667043595,0.13687152050963863,0.270419905366015,0.7338760497891532,0.9528886909259189,0.9829713901526187,0.9012672224626709
3,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
3,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
4,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,0.6196547752813989,0.8897708035349684
4,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
4,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
5,0.14803763795541133,0.05464925834308489,0.34247345197591517,0.34880209319709704,0.47095435927829105,0.5046228746104058,0.5082949045762769,0.8912862598575826
5,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,0.6196547752813989,0.8897708035349684
5,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
5,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
5,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
6,0.14260929580406984,0.053127891628481715,0.41553983736213773,0.17852418334461154,0.4695281833765599,0.646942412356692,0.37676493281954543,0.9278584572616815
6,0.14803763795541133,0.05464925834308489,0.34247345197591517,0.34880209319709704,0.47095435927829105,0.5046228746104058,0.5082949045762769,0.8912862598575826
6,0.14806590839478276,0.05476998231717677,0.4396694667287492,0.369295796649493,0.4690784823167597,0.40245322307915793,0.6196547752813989,0.8897708035349684
6,0.662529364153623,0.6373153833579471,0.2225343534283744,0.6229735874151007,0.012443085747649652,0.2892051356680626,0.9181267873228919,0.8889882058769171
6,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
6,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
6,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
6,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
7,0.14260929580406984,0.053127891628481715,0.41553983736213773,0.17852418334461154,0.4695281833765599,0.646942412356692,0.37676493281954543,0.9278584572616815
7,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,0.47335308445262586,0.8852129389959472
7,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
7,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
7,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
7,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
7,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
8,0.14260929580406984,0.053127891628481715,0.41553983736213773,0.17852418334461154,0.4695281833765599,0.646942412356692,0.37676493281954543,0.9278584572616815
8,0.1478798241376009,0.05322809825695776,0.3413615133119371,0.2509485470041724,0.47088875975741357,0.6216579416142858,0.38978736659281354,0.9212975340483801
8,0.14760015186680409,0.05365915860802177,0.3454752031573639,0.303720502376731,0.4707495176437323,0.5140642689002121,0.47335308445262586,0.8852129389959472
8,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
8,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
8,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
8,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
8,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
8,0.1488100252393336,0.0553299675501962,0.44089251598259893,0.9452182386565467,0.46997636615364025,0.4022001558026968,0.9891168462283495,0.8833486951798375
9,0.14260929580406984,0.053127891628481715,0.41553983736213773,0.17852418334461154,0.4695281833765599,0.646942412356692,0.37676493281954543,0.9278584572616815
9,0.1478798241376009,0.05322809825695776,0.3413615133119371,0.2509485470041724,0.47088875975741357,0.6216579416142858,0.38978736659281354,0.9212975340483801
