iterID,x1,x2,x3,x4,Pareto_f1,Pareto_f2,Pareto_f3
0,0.9878875868336765,0.23839645545747315,0.9305750126942216,0.8429649732509681,0.023072011020828283,0.00906769745908885,1.3027839790145532
0,0.4745515997796349,0.7944805062752592,0.20092112535721462,0.1816277276656323,0.2775968006873961,0.8298055917306291,0.8077059824978763
0,0.18293783464244157,0.5486313710222187,0.47919573708756413,0.6305910002606931,0.6353028549194899,0.7406140428541589,0.28837573506692665
1,0.8424393749438733,1.0,0.9679744487965741,0.8458894469739489,2.0080257928049447e-17,0.3279354984968744,1.2978498650195236
1,0.9878875868336765,0.23839645545747315,0.9305750126942216,0.8429649732509681,0.023072011020828283,0.00906769745908885,1.3027839790145532
1,0.4745515997796349,0.7944805062752592,0.20092112535721462,0.1816277276656323,0.2775968006873961,0.8298055917306291,0.8077059824978763
1,0.18293783464244157,0.5486313710222187,0.47919573708756413,0.6305910002606931,0.6353028549194899,0.7406140428541589,0.28837573506692665
2,0.8424393749438733,1.0,0.9679744487965741,0.8458894469739489,2.0080257928049447e-17,0.3279354984968744,1.2978498650195236
2,1.0,0.4146566609644994,0.0,1.0,7.304449593909661e-17,5.56834840008799e-17,1.5
2,0.46321334708978773,0.9940322618780824,0.0,1.0,0.01050020172982248,1.1200961060879007,0.9976344314879851
2,0.9878875868336765,0.23839645545747315,0.9305750126942216,0.8429649732509681,0.023072011020828283,0.00906769745908885,1.3027839790145532
2,0.4745515997796349,0.7944805062752592,0.20092112535721462,0.1816277276656323,0.2775968006873961,0.8298055917306291,0.8077059824978763
2,0.18293783464244157,0.5486313710222187,0.47919573708756413,0.6305910002606931,0.6353028549194899,0.7406140428541589,0.28837573506692665
2,0.0,0.0,0.0,1.0,1.5,0.0,0.0
3,0.8424393749438733,1.0,0.9679744487965741,0.8458894469739489,2.0080257928049447e-17,0.3279354984968744,1.2978498650195236
3,1.0,0.649991241384174,1.0,0.0,4.7991792048744466e-17,7.831306834381485e-17,1.5
3,1.0,0.4146566609644994,0.0,1.0,7.304449593909661e-17,5.56834840008799e-17,1.5
3,0.46321334708978773,0.9940322618780824,0.0,1.0,0.01050020172982248,1.1200961060879007,0.9976344314879851
