iterID,x1,x2,x3,x4,ParetoFamily,Pareto_f1,Pareto_f2,Pareto_f3
1,0.6638478480166763,0.7097015556854009,0.39551073509243073,0.0,77,0.21328057634940006,0.462729637808099,1.0837904112887236
1,0.4763318556722779,0.7393784951329018,0.4159581897633883,0.0,77,0.2006238234751594,0.467091944694163,0.8073098977579589
1,0.10982019902832865,0.754695714989904,0.43719210687333776,0.10378121598429604,77,0.19435728244647232,0.4724362809426194,0.6017479541298976
1,0.28750319142059966,0.7986331496406719,0.4478994671099235,1.0,77,0.18010083340609057,0.5224699103137945,0.44872743163574313
1,0.26887221605875616,0.8386949030014885,0.46493281847169726,1.0,77,0.17255827666977253,0.6716815204244599,0.43638022287968004
1,0.42563154072270715,0.5332152593668535,0.37012640910982253,0.013767822720009457,77,0.3076883612535867,0.36286703451431357,0.7441905867073034
1,0.3368260866881405,0.540268326485266,0.25985704752754996,0.0006868899159129215,77,0.2917077357976243,0.3786851322082625,0.5584958287706732
1,0.253033419872376,0.5607817298511548,0.29862126857983196,0.01635881056101472,77,0.27984275158855487,0.4068570341668256,0.4645888602789803
1,0.2696609167523323,0.961870793419976,0.5713855416233575,0.0,77,0.21547125533470773,0.5010522549224062,0.4284873978379561
1,0.21776022704934805,0.8604807216003877,0.6624938104108768,0.5671492243419438,77,0.2620428179841648,0.8249311975734375,0.4592687954966328
1,0.4222402409877156,0.10912421116181503,0.1466287598026904,0.9146545048266005,77,0.49363769056857415,0.25776927209290207,0.7839122082342124
1,0.3728952600459783,0.5294383396976626,0.512946430487723,0.013526986987257213,77,0.3879305628830272,0.3737766326209,0.6391436019032881
1,0.26135229313795716,0.5403503151959419,0.2889464634221715,0.015689555266943184,77,0.28993467013128643,0.38991301814762863,0.46743520434893954
1,0.26628913035824797,1.0,0.29611360109857665,0.0,77,0.2776822759418828,0.46990832125583504,0.4265495639017838
1,0.31695794839409586,0.10958892704189355,0.23225814080830648,0.9134172909352893,77,0.516072099336141,0.2435198354416517,0.5960074035450273
1,0.2452195275831391,0.11394796106561134,0.1310355464609719,0.9099706990814658,77,0.4898539567864696,0.26660979723570133,0.5310260712936556
1,0.2671149567030054,0.5310414428460648,0.5842654090879172,0.01392939368256375,77,0.4398492206577078,0.39084946473362625,0.4700311287257073
1,0.4441247228001395,0.10102345939888298,0.5762147784684384,0.9184413416795293,77,0.816419552680985,0.21052720441175815,0.8139254948051566
1,0.24963135275889578,0.11200295636437074,0.3389898837559536,0.9107487719289402,77,0.5694593223528545,0.23349340656935894,0.5318598619991445
1,0.20953911202116557,0.07297660687534169,0.4860450248580789,0.9428405907066639,77,0.7106093034412397,0.322274295900884,0.5459100691984258
1,0.24367918003750474,0.11148116173719728,0.5619081225202821,0.9110551823800459,77,0.7955292616868002,0.20761610586096352,0.5313497361428448
1,0.324444934266642,0.10470891411544446,0.6412764565202878,0.9167841471639187,77,0.9012129225865555,0.19593549866814508,0.6098105639345325
1,0.3168242128341462,0.5291266451785928,0.7045481385204437,0.01340881315072646,77,0.5330701541302791,0.38757442869172753,0.5220335546883872
1,0.22789612629807762,0.43113536542512676,0.7860546196776481,0.0,77,0.6999191650994814,0.4560603700566141,0.48909061809520854
1,0.24564106459072838,0.590359178377678,0.6166096563896685,0.0,77,0.40243301802948,0.43661340395592263,0.46251185068023826
1,0.16712503741158385,0.07465750767419785,0.6596654631083001,0.9337439064380133,77,0.9258093561811606,0.31417641129788976,0.5768841368081392
1,0.44837435183242236,0.7871872755083199,0.46640352965104115,0.0,77,0.18377398672851503,0.5010785782931253,0.7587337952495306
1,0.644047550954726,0.5307476592939216,0.27337992202590045,0.0,77,0.2950945810134768,0.33237395450861884,1.0555755353031335
2,0.9367191746518617,0.9101167761595021,1.0,0.39356349151609693,106,-0.13151032952700414,0.7057130538604479,1.1402810685100135
2,0.5594828016822032,1.0,0.9358924755533057,0.5109833707374757,106,-0.11693356621201767,0.8372026444439826,0.9888731372929231
2,0.46130478441828265,1.0,0.8715891427743141,0.5440569280297219,106,-0.0708763141840022,0.8545137492367969,0.800681566816083
2,0.4305549105372921,1.0,1.0,0.048396530222485024,106,-0.07348803303701756,1.0675757126161667,0.7019461191362187
2,1.0,0.6008092801272529,1.0,0.0,106,0.09461667970166965,0.33772821185626,1.088714910154963
2,1.0,0.7120218810809835,0.6318627890622079,0.0,106,-0.013501619787844699,0.4754889600174558,1.0888178194286426
2,0.45607470582767884,1.0,1.0,0.6001665211070073,106,-0.06543452978532815,0.8508424816127087,0.7999480723355271
2,0.3496163200022091,1.0,0.8977991441920716,0.6010851553529395,106,0.0015226491954740684,0.868275469014837,0.560464896589625
2,0.2888757492019284,1.0,1.0,0.5680865621325488,106,0.04538598512798747,0.8791435539283504,0.4420308583976896
2,1.0,0.450230394536613,0.9970527756461294,0.0,106,0.2653493535092687,0.29976118144383157,1.0887654194259972
2,0.5174758836572365,0.6972913375066279,1.0,0.3638999905464344,106,0.28664064180766696,0.7281135721669297,0.8948960767804508
2,0.41029018358987157,0.8377328845391759,1.0,0.4335848441357434,106,0.13741899289079773,0.8423196913366208,0.6686395477872418
2,0.3029297351236591,0.9502204098199765,1.0,0.5654802907204033,106,0.07775324778121812,0.8775950140340194,0.4641631802633845
2,0.19391221863596503,1.0,1.0,0.6320700719687101,106,0.12600538353928326,0.8827038234037776,0.3588809455587656
2,0.9311989121804671,0.356978282641381,1.0,0.0,106,0.41290219420201923,0.35605440419217016,1.1527746088154587
2,0.5677901322622585,0.5810510922407637,1.0,0.0,106,0.4124778431209859,0.5704722680351901,0.966357318573261
2,0.46249580782262645,0.6634693394823301,1.0,0.20991900883376996,106,0.39087671753272346,0.7483862337258402,0.7664806896540413
2,0.3647155120460872,0.7692219193827348,1.0,0.41139689050470685,106,0.29854039377261266,0.8451697315824481,0.5678532236402626
2,0.05283615931371008,1.0,1.0,0.6643405197090032,106,0.24667231462383216,0.8820669435781213,0.38109596549511937
2,0.16727114277555521,0.8765149400070643,1.0,0.5881603555752772,106,0.29505811704893636,0.9035572323603582,0.35496124476152774
2,0.5482455688364889,0.22303201844604845,0.0,0.8015723853275588,106,0.8849262309849036,0.3005921054510717,1.0031146025660842
2,0.4956939790479515,0.4434977272858292,1.0,0.10419495072453622,106,0.6927078837780469,0.5666028143058981,0.8324568709983226
2,0.3985817093297212,0.5637185369334372,1.0,0.23530360242578852,106,0.6275903742524731,0.7423071149052811,0.6341215681929411
2,0.35777424438187655,0.6643988189786353,1.0,0.3330020516220161,106,0.5003383290648729,0.8218030746166389,0.5528119930286364
2,0.15691361120263275,0.818887008773469,1.0,0.5481484734601446,106,0.3992764141650282,0.9083856331814736,0.3582907786814032
2,0.4223795713426002,0.1871538206013569,0.9427129076316128,0.7208382310570872,106,0.9928684163068633,0.26262268273467565,0.7570304421483107
2,0.36337340364962245,0.2927628701085323,1.0,0.660076433596695,106,0.9764906850108631,0.4046101537873047,0.6071438480870237
2,0.3078125487855717,0.5124632280262297,1.0,0.67129822909561,106,0.8110502224853866,0.7282169764523037,0.4922179646761665
2,0.23969756970452383,0.5849519168545115,1.0,0.5799389480395836,106,0.7575341221682385,0.830213140260317,0.387120423375878
2,0.32224281894328416,0.16050412816298348,0.0,0.7554208645849438,106,1.0540182116786567,0.23105280087265162,0.5443593733952138
2,0.2701572448388486,0.0,1.0,0.6427316111374317,106,1.060966565462572,0.3038621331252694,0.4281567943446588
2,0.2151861284516691,0.3174744024138723,1.0,0.7141544486226847,106,1.0494830441696137,0.46289022743033026,0.3775558403778978
2,0.19980507477797743,0.0808650815339668,1.0,0.8136337872616073,106,1.0934218390913664,0.2200859591749718,0.3806197635531952
2,0.16277083771110612,0.0,1.0,0.7548564202997792,106,1.0783824636965147,0.2908861944595577,0.35819950256713146
2,0.39963553816262676,0.4355353386008069,1.0,0.4247109432975048,106,0.8114954486977163,0.6099438955838096,0.6454566336591581
2,0.3365616900187397,0.3937446562198839,1.0,0.5840666834600987,106,0.9156532093406586,0.5665638108493732,0.5322136426489257
2,0.23980581442982385,0.7613007134855185,1.0,0.4818607764966054,106,0.4320680252696113,0.8893944859058723,0.38892402240294643
2,0.18098354865634086,1.0,1.0,0.6451285801119843,106,0.13753650095301156,0.8830783984389409,0.35498943695445145
2,0.2359752987582479,0.6754505908895918,1.0,0.49669529156054115,106,0.6007969326816383,0.880548686283829,0.38565808848147065
2,0.2772471715477225,0.5078973636432345,1.0,0.5811227869083858,106,0.8374127883138013,0.737377479233872,0.4287566490039831
2,1.0,0.5918268741835155,1.0,0.0,106,0.10419690546446325,0.32935671211501644,1.0887181941454185
2,0.23957867577498046,0.3053980689838557,1.0,0.7051482997429444,106,1.0437649613120505,0.43982388726876914,0.3982692416133796
3,1.0,0.7365149224634558,0.0,0.3160693392132934,68,-0.06777799528255657,0.0007193466436818952,1.2883180258181508
3,1.0,0.7518712207731805,0.0,0.6324948213826354,68,-0.061218488531076254,0.15269306702014396,1.247091851797543
3,0.900558014811298,0.8374523301214168,0.0,0.38019634546858994,68,-0.03775995983085595,0.1943022872998899,1.2196136287639243
3,0.8385469008076241,0.9116382596681671,0.0,0.45826490653557644,68,-0.02702588000549666,0.3792640669409226,1.159769654132223
3,0.7417249910950048,0.9626041686465521,0.0,0.4724758551637158,68,-0.010128827732394263,0.5621420876690417,1.0622214945688548
3,0.6423781133112165,0.9954592025566733,0.0,0.615883117495144,68,-0.004890043012301004,0.7613985481863389,0.9321740272787435
3,0.5415993771182971,1.0,0.1967006310659679,0.9621195400185607,68,-0.006664135029230911,1.0294132476239306,0.8468799851241776
3,0.39567726715161755,1.0,0.2910591390775379,0.8286250263540067,68,-0.0028613415204055137,1.0992352585769285,0.6272455457862611
3,0.9747877494133701,0.7164577988098537,0.0,0.30757291723995556,68,-0.041974372313419606,0.01309926868925615,1.2764348132306065
3,0.833936013346809,0.7311226926204836,0.0,0.31552384522662635,68,0.0593285424091457,0.16106358494633488,1.1739090126903267
