iterID,x1,x2,ParetoFamily,Pareto_f1,Pareto_f2
1,0.12574359028227422,0.0,1,1.5648321103545817,0.5768815958424347
1,0.17278464679147154,0.0,1,1.4770553232741177,0.5759049422385808
1,0.21181171914834307,0.1725931735697295,14,1.3872874806581876,0.575835178593349
1,0.24315116959615757,0.1722607014253846,14,1.3046219038281348,0.5758229824242694
1,0.26947528054507014,0.1719814357238455,14,1.2282716587258153,0.5758213621492517
1,0.290498153130877,0.1717584094924018,14,1.1628232820816038,0.5758211937833195
1,0.3127360267926117,0.0,19,1.0890533644608045,0.5758211397124413
1,0.3317093992237232,0.0,19,1.0227491027329183,0.5758214483395696
1,0.348408292425993,0.0,19,0.9616679429430646,0.5758220753852463
1,0.36395667539799614,0.0,19,0.9024794701204513,0.5758232314415814
1,0.379093697024094,0.0,19,0.8426966415999033,0.5758252714017368
1,0.39356707223486226,0.1704373911065476,27,0.7837696754163677,0.5758517493059101
1,0.7143365778579926,0.16724081094697224,27,-0.6711213805355307,0.054202213914496755
1,0.7157240038886657,0.16722707007459905,27,-0.6750174051703071,0.05539624348886707
1,0.7170094693056414,0.16721433900581104,27,-0.6785853944072013,0.05796616279763234
1,0.7175982680250532,0.1672565769684077,43,-0.6802062198284742,0.05959987607779216
1,0.718265154490489,0.16725019206422326,43,-0.682031851155976,0.06178620401484858
1,0.7188554302491922,0.16723256464181482,43,-0.6836387204286822,0.06401103873226077
1,0.7196442958279395,0.1671990977273048,43,-0.6857729288795755,0.06739485482608543
1,0.7204949122234636,0.16720124984738857,43,-0.6880571275023881,0.07154810575409198
1,0.7207764346317208,0.16719587265112823,43,-0.6888092207738414,0.07303357543837385
1,0.7212187482809562,0.16721773559883404,61,-0.689986927149097,0.07547497840270323
1,0.7219886124500013,0.16719839640069006,61,-0.6920253975916228,0.08002720758840554
1,0.7222019398444556,0.16987827492961993,61,-0.6925852889076489,0.08144044949038637
1,0.7229367031188854,0.1671806672286099,61,-0.6945158199864396,0.08613375469475876
1,0.7232557061929179,0.16719806951769772,61,-0.6953487929981601,0.08830591750724942
1,0.7237989551132291,0.16716454322856866,61,-0.6967616202522957,0.09213451330264671
1,0.7242399864330378,0.1671621098689387,61,-0.6979032601657846,0.09535787374838883
1,0.7251365473174884,0.1671395304284846,61,-0.7002093573725401,0.1022104586309141
1,0.7255606734164194,0.16713159932564978,61,-0.7012933921300719,0.10558412369158066
1,0.7258021221859523,0.1671003217559042,44,-0.7019085652813581,0.10754064389996193
1,0.7262914681855857,0.16709096501827295,44,-0.7031508964528117,0.11158212727326366
1,0.7268521761791631,0.16708024377484276,44,-0.7045671564464142,0.11633270894652736
1,0.7273929992590723,0.16705078253565964,44,-0.7059258766428327,0.12102855795578826
1,0.7279151246075007,0.16711286967628358,44,-0.7072307116843175,0.12566047785983042
1,0.7284739631756394,0.16704974660987654,44,-0.7086199710472307,0.13071875275958145
1,0.7290540781752465,0.16919397905403974,44,-0.7100520585146974,0.1361074762515661
1,0.729856247038629,0.16702280322586766,44,-0.7120231299795223,0.14362489940172984
1,0.7303532563695432,0.16701329995841857,44,-0.713235247776012,0.14838639161056427
1,0.731007207267427,0.16700079582641422,44,-0.7148208395198865,0.1547355472110029
1,0.7315603790886914,0.16710312893318574,131,-0.7161537480268358,0.16017264652673718
1,0.7323392047567935,0.16709134649145144,131,-0.7180177269717516,0.1679188483563846
1,0.7330808781433165,0.1670800526442714,131,-0.7197788785386054,0.17537907917264683
1,0.7339349518973907,0.16706704721811713,131,-0.7217901185842976,0.18405125924749516
1,0.7347279349523972,0.1670269677043566,105,-0.7236414069181134,0.19216319467082976
1,0.7355539755910667,0.1670130634319685,105,-0.7255533458393155,0.2006564370246403
1,0.7363457657194991,0.16692714076976028,156,-0.7273702651924081,0.20882330860891257
1,0.7375408096928424,0.16702983349847772,156,-0.7300830387550394,0.22116305106564527
1,0.7384534366644424,0.1668589151874166,156,-0.7321312018627688,0.23057449328193497
1,0.7396542318998582,0.16700213739031922,156,-0.7347944766361012,0.24290323706500744
1,0.7407247475770921,0.16689367085336887,156,-0.7371390204199588,0.2538157592471551
1,0.742293639293896,0.1669675483184258,156,-0.7405238343471541,0.2696175910304384
1,0.7437154617169849,0.1669326668653034,156,-0.743539067446993,0.28369184348224746
1,0.7453674350098672,0.1669322362961613,153,-0.7469798607955127,0.2996888133400407
1,0.747185255328832,0.16690953983071075,153,-0.750688576415429,0.31678463493323195
1,0.7493141899841014,0.16685445678986355,153,-0.7549289242597204,0.33605081021838457
