iterID,x1,x2,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,0.6070763743526106,0.8650173547354134,1.5041309973361607,0.7836562881532069,0.0,0.0,0.0,0.0,0.0,0.0,10.137819014130946
0,0.2976200504786672,0.1106599351003924,-0.17714308520262476,-1.110071951357273,0.0,0.0,0.0,0.0,0.0,0.0,10.137819014130946
0,0.7025522266453226,0.3472322085750833,-0.4093013310151451,-1.2266811563259605,0.0,0.0,0.0,0.0,0.0,0.0,10.137819014130946
1,0.6945538098718063,0.3088218188273866,-0.5117779457538684,-0.7918666337027608,-0.4307234583518786,0.1605319532324173,-0.8640033434504724,-0.8353413264396201,0.8956019820410251,-0.344728498976337,10.439252887435668
1,0.702407548896978,0.3304660797638076,-0.4477214830013244,-0.9710234031949917,-0.4235888263955561,0.07468315421566707,-0.8556349114838754,-1.1066363562547217,0.5575372384261563,-0.6391574931985973,10.439252887435668
1,0.7025090087696214,0.3385817420734728,-0.4293583699769542,-1.0875818172840221,-0.41766273546625504,0.0392295347177411,-0.8486840149171958,-1.1902764965472135,0.31674950254434736,-0.7299298247068848,10.439252887435668
1,0.6880401217915376,0.32107901784688314,-0.5037013480791199,-1.0146827051300635,-0.4281900508732917,0.11364075828331974,-0.8610318309382629,-0.985720196756045,0.7523133273737369,-0.5079305287729039,10.439252887435668
2,0.6598973773134235,0.42841090108888646,-0.32325801471265997,-1.013190431485571,-0.2930416575506829,0.04751899728710738,-0.22651722869886726,-2.290658424737039,0.7861497810043206,-2.340375736156034,15.052925780256038
2,0.5694586077694868,0.2424722607860884,-0.9801506474036168,-1.832374639354814,-0.7458800987598925,0.15076355969875155,-0.8935715416273524,-1.067747211561023,1.348079021816174,-0.45324053582557156,15.052925780256038
2,0.60804655096187,0.36381838424763824,-0.684466906766921,-1.4717204418963385,-0.5584013198651095,0.08166707830446081,-0.6174056584695791,-1.8854199576258697,0.9065790808592415,-1.715032074593438,15.052925780256038
2,0.5843634344351891,0.3198150295258179,-0.8440967626100959,-2.057853993261036,-0.6610642510038693,0.1136036138194327,-0.7686334358886597,-1.5283695818445535,1.0958824464337837,-1.1640498567771402,15.052925780256038
3,0.5662807080032712,0.2994976193644217,-0.9179746874411497,-2.3159878496986686,-0.9185628109278168,0.01262056117949106,-0.9166603326228255,-2.1520799529459387,0.26435919690365994,-1.5596136612964502,17.7989337935146
3,0.5272548798754398,0.15226559767379289,-1.0417886504958511,-0.9488705511320825,-1.063934942642245,0.07091186597093767,-1.149429109718369,-1.3077387182253275,1.094266276531043,-0.3402592042286411,17.7989337935146
3,0.5337615980912198,0.2562309684571289,-1.0046373012475345,-2.7080694560342335,-1.012444243683407,0.05129911786369707,-1.0669825851534824,-1.8896658335570784,0.6032644939495211,-1.1806486020094789,17.7989337935146
3,0.531546612591967,0.21257428800719708,-1.033109376818416,-2.1955447401471253,-1.0459384521487507,0.051432203670649615,-1.1206132628653336,-1.6064151106615072,0.6950571820514748,-0.7715923848928538,17.7989337935146
