iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,0.003458051295233318,0.16729153071624625,0.899702463799587,0.4484995466834667,0.04737036181817951,0.6261863618442196,0.003458051295233318,4.809210613129977
0,0.4728360601701508,0.6795827919441065,0.16525776437804868,0.04460984298642552,0.9660023727417165,0.8889663243065455,0.4728360601701508,3.9077738860971833
0,0.9836546772089054,0.41603372280451967,0.3613532170551167,0.8575866051898031,0.3889254488441071,0.0728528918753594,0.9836546772089054,3.090303010700722
1,0.003458051295233318,0.16729153071624625,0.899702463799587,0.4484995466834667,0.04737036181817951,0.6261863618442196,0.003458051295233318,4.809210613129977
1,0.4728360601701508,0.6795827919441065,0.16525776437804868,0.04460984298642552,0.9660023727417165,0.8889663243065455,0.4728360601701508,3.9077738860971833
1,0.86398620260432,1.0,0.0,1.0,1.0,0.0,0.86398620260432,3.26659115218177
1,0.9836546772089054,0.41603372280451967,0.3613532170551167,0.8575866051898031,0.3889254488441071,0.0728528918753594,0.9836546772089054,3.090303010700722
2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.6
2,0.3265083996098744,0.0,1.0,1.0,0.0,0.0,0.3265083996098744,3.616017681590859
2,0.86398620260432,1.0,0.0,1.0,1.0,0.0,0.86398620260432,3.26659115218177
2,0.9836546772089054,0.41603372280451967,0.3613532170551167,0.8575866051898031,0.3889254488441071,0.0728528918753594,0.9836546772089054,3.090303010700722
3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.6
3,0.3265083996098744,0.0,1.0,1.0,0.0,0.0,0.3265083996098744,3.616017681590859
3,0.86398620260432,1.0,0.0,1.0,1.0,0.0,0.86398620260432,3.26659115218177
3,0.9836546772089054,0.41603372280451967,0.3613532170551167,0.8575866051898031,0.3889254488441071,0.0728528918753594,0.9836546772089054,3.090303010700722
4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.6
4,0.22801603796591735,0.0,0.8493249677231858,0.0,0.0,0.0,0.22801603796591735,1.5936782164833092
5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.6
5,0.007570993835001483,0.0,0.8277068834497484,0.0,0.0,0.0,0.007570993835001483,2.350790315309645
5,0.05748494468201859,0.0,0.8262701477184196,0.0,0.0,0.0,0.05748494468201859,2.053254329921578
5,0.1131114787141369,0.0,0.8153045690050026,0.0,0.0,0.0,0.1131114787141369,1.984526736301498
5,0.1642373816857008,0.0,0.8047606570984985,0.0,0.0,0.0,0.1642373816857008,1.9624996911256056
5,0.22801603796591735,0.0,0.8493249677231858,0.0,0.0,0.0,0.22801603796591735,1.5936782164833092
