iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
1,0.488697819233402,0.6992971168302302,0.7146036361648548,0.7326171895609479,0.2606147109682814,0.8102021543458131,3,0.9221528592789372,0.8874580400633602
1,0.45967772804427254,0.3455515573263798,0.5549998938084875,0.6332655559033649,0.020974495810357104,0.6926367137994666,3,0.8653025725707294,0.8859516588836076
1,0.448208383609342,0.6350180648391346,1.0,0.05744658525908236,0.4586806646626562,0.8189323511606692,3,0.7957265260977826,0.8860123833104263
1,0.38891916584129316,0.5495587885811503,1.0,0.19169473252201846,0.32307096278241576,0.854011808405139,3,0.739477440210437,0.8921509133223555
1,0.26765668929183295,0.4446861202346671,1.0,0.35262299895994226,0.07987415973958771,0.8192692545794505,3,0.6757432800492905,0.9182562850474157
2,0.33701737547702637,0.7790911272151901,0.47154736803029385,0.17476907362114397,0.8480482532710762,0.22460803925550765,2,0.9613036360795011,0.8941637718592237
2,0.44739697892976993,0.7977269610937223,0.44237193860040736,0.24765450370683614,0.7190860531665999,0.9027599422543645,2,0.8603339487222531,0.8861909628034708
2,0.30890995055470294,0.9129662281157845,0.4425007496386003,0.3223444978119452,0.6769012805335024,0.1263033691693861,2,0.7696368712705046,0.8864589099001603
2,0.4502114969266098,0.8120606764590922,0.4439140844207773,0.2694328553258738,0.7195071922215805,0.14256950954542297,2,0.7570858153288613,0.8861548963261835
2,0.725071128025755,0.7168269560822655,0.721299928920652,0.18877739603868915,0.21460010494280946,0.8555843931922879,2,0.6787776617044481,0.9044693074224208
3,0.5432087411512442,0.11802463710301747,0.7177272553960299,0.9742918118821966,0.5734089529451232,0.5261446230791605,2,0.9966578991227211,0.8957579410034663
3,0.37655630037617316,0.7283726019017045,0.45600475980328536,0.24950276562203821,0.8294935176925273,0.1652980722794373,2,0.8584630184427178,0.8876039220501376
3,0.35338341087751196,0.7828788712797847,0.4476994042306438,0.22600796773318285,0.8509733100235739,0.1506493703149782,2,0.7739885076103454,0.8846239855276323
3,0.3648401958385126,0.7888731054908842,0.4468697587415066,0.22335741751042668,0.8351294225619267,0.1486219364195305,2,0.7565558152869535,0.8849676156914354
3,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,2,0.6815721419883962,0.8887029930849719
4,0.5432087411512442,0.11802463710301747,0.7177272553960299,0.9742918118821966,0.5734089529451232,0.5261446230791605,0,0.9966578991224909,0.895757941002733
4,0.4006845010553319,0.515053334653129,0.6062369815566057,0.1616385184358407,0.6986301706400121,0.2582126002199851,0,0.9318447803111122,0.9048072108184099
4,0.4445946463328277,0.4848952604565112,1.0,0.19804732148409543,0.7262077209286455,0.12023533996591478,0,0.8413045631348279,0.8640380884364421
4,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0,0.7928130394173315,0.866957096102664
4,0.44152400793579344,0.7967191274185611,0.4460424836633552,0.24013497394177274,0.7313285429259414,0.14938218148890633,0,0.7596588229144624,0.8862076766912944
4,0.45204946588847067,0.9999739866426931,0.4105232643470901,0.2649387222715499,0.7194600101931217,0.05573966322096243,0,0.6848501583793216,0.8916779456931612
4,0.4547525751432153,0.919695767398996,0.4251326804862075,0.30293837342627083,0.71113225050319,0.0949616137196782,0,0.6490030029468248,0.9022399798612194
5,0.5432087411512442,0.11802463710301747,0.7177272553960299,0.9742918118821966,0.5734089529451232,0.5261446230791605,0,0.9966578991234512,0.8957579410028291
5,0.5432115383249964,0.11803086078519799,1.0,0.9789255590253648,0.5733993755038413,0.33127020265076845,0,0.883923629154196,0.8960934280039192
5,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0,0.7928130394182138,0.8669570960981496
5,0.3648401958385126,0.7888731054908842,0.4468697587415066,0.22335741751042668,0.8351294225619267,0.1486219364195305,0,0.7882254888121537,0.8839014940486879
5,0.45553981923978826,0.9319632849877972,0.44222049273441955,0.26587164867661134,0.710256552201495,0.10026788320530165,32,0.6657854923106465,0.8847901468224195
5,0.4546176522388197,0.9176648090322251,0.43000059224758436,0.3051326235689509,0.7109515799535314,0.09659045269432401,32,0.5941088018146906,0.8780999556806087
5,0.4544221657243072,0.9155361302595951,0.42761832424353724,0.3107960194974559,0.7111610741939046,0.09595658207416258,32,0.5870748756203976,0.8781336405954094
