iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,0.1875975517439727,0.3797478804413292,0.9838056847563996,0.4318104695693918,0.14882449239127576,0.8227306083100716,0.6781655130342293,0.9331082997053604
0,0.44152400793579344,0.7967191274185611,0.4460424836633552,0.24013497394177274,0.7313285429259414,0.14938218148890633,0.7596588230245501,0.8862076766972296
1,0.1875975517439727,0.3797478804413292,0.9838056847563996,0.4318104695693918,0.14882449239127576,0.8227306083100716,0.6781655130342293,0.9331082997053604
1,0.38891916584129316,0.5495587885811503,1.0,0.19169473252201846,0.32307096278241576,0.854011808405139,0.7470127166227359,0.9270086433753297
1,0.44152400793579344,0.7967191274185611,0.4460424836633552,0.24013497394177274,0.7313285429259414,0.14938218148890633,0.7596588230245501,0.8862076766972296
2,0.1875975517439727,0.3797478804413292,0.9838056847563996,0.4318104695693918,0.14882449239127576,0.8227306083100716,0.6781655130342293,0.9331082997053604
2,0.4502114969266098,0.8120606764590922,0.4439140844207773,0.2694328553258738,0.7195071922215805,0.14256950954542297,0.7040481102894113,0.8938931075288233
2,0.44152400793579344,0.7967191274185611,0.4460424836633552,0.24013497394177274,0.7313285429259414,0.14938218148890633,0.7596588230245501,0.8862076766972296
3,0.1875975517439727,0.3797478804413292,0.9838056847563996,0.4318104695693918,0.14882449239127576,0.8227306083100716,0.6781655130342293,0.9331082997053604
3,0.4502114969266098,0.8120606764590922,0.4439140844207773,0.2694328553258738,0.7195071922215805,0.14256950954542297,0.7040481102894113,0.8938931075288233
3,0.44152400793579344,0.7967191274185611,0.4460424836633552,0.24013497394177274,0.7313285429259414,0.14938218148890633,0.7596588230245501,0.8862076766972296
3,0.3648401958385126,0.7888731054908842,0.4468697587415066,0.22335741751042668,0.8351294225619267,0.1486219364195305,0.7882254880629431,0.8839014940419483
3,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0.7928130394638746,0.8669570960936347
4,0.4547525751432153,0.919695767398996,0.4251326804862075,0.30293837342627083,0.71113225050319,0.0949616137196782,0.5964064806100926,0.8784009878713295
4,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0.7928130394638746,0.8669570960936347
4,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0.7928130394638746,0.8669570960936347
5,0.4544221657243072,0.9155361302595951,0.42761832424353724,0.3107960194974559,0.7111610741939046,0.09595658207416258,0.5785365220105481,0.8931833255301159
5,0.4547525751432153,0.919695767398996,0.4251326804862075,0.30293837342627083,0.71113225050319,0.0949616137196782,0.5964064806100926,0.8784009878713295
5,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0.7928130394638746,0.8669570960936347
5,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0.7928130394638746,0.8669570960936347
5,0.443086361314209,0.8188119671926894,0.4428566082521653,0.21079179609782006,0.7284983465358138,0.13876821683357923,0.7928130394638746,0.8669570960936347
6,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
7,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
7,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
8,0.45519007132976685,0.9347113838120147,0.3952621238023116,0.5060318133320711,0.7184707130454491,0.07380577495051138,0.18757003739440778,0.9028955005178646
8,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
8,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
9,0.45519007132976685,0.9347113838120147,0.3952621238023116,0.5060318133320711,0.7184707130454491,0.07380577495051138,0.18757003739440778,0.9028955005178646
9,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
9,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
9,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
10,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
10,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
10,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
10,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
11,0.45080435161265175,0.8696118208579297,0.7573379276031381,0.5564348766620492,0.7394936602331796,0.0,0.12352296833551597,0.8988775754541096
11,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
11,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
11,0.4546566480937574,0.9180564749163166,0.39918047454054845,0.48489504765736285,0.7135855016941307,0.07600346436232334,0.20528161408660736,0.8788277579694431
11,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
11,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
12,0.43973024532465094,0.8621511650377779,0.7573556968070813,0.5948927319349123,0.7559892565727883,0.005772918717005631,0.10959205054737435,0.8843892606463213
12,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
12,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
12,0.4546566480937574,0.9180564749163166,0.39918047454054845,0.48489504765736285,0.7135855016941307,0.07600346436232334,0.20528161408660736,0.8788277579694431
12,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
12,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
12,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
12,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
13,0.39633892583974417,0.8602508046949326,0.7573844863483908,0.6035171414338056,0.7567086719669367,0.0035105825160047575,0.09832821640247573,0.8980272274094949
13,0.43973024532465094,0.8621511650377779,0.7573556968070813,0.5948927319349123,0.7559892565727883,0.005772918717005631,0.10959205054737435,0.8843892606463213
13,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
13,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
13,0.4546566480937574,0.9180564749163166,0.39918047454054845,0.48489504765736285,0.7135855016941307,0.07600346436232334,0.20528161408660736,0.8788277579694431
13,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
13,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
13,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
13,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
13,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
14,0.39633892583974417,0.8602508046949326,0.7573844863483908,0.6035171414338056,0.7567086719669367,0.0035105825160047575,0.09832821640247573,0.8980272274094949
14,0.43973024532465094,0.8621511650377779,0.7573556968070813,0.5948927319349123,0.7559892565727883,0.005772918717005631,0.10959205054737435,0.8843892606463213
14,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
14,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
14,0.4546566480937574,0.9180564749163166,0.39918047454054845,0.48489504765736285,0.7135855016941307,0.07600346436232334,0.20528161408660736,0.8788277579694431
14,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
14,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
14,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
14,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
14,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
15,0.39633892583974417,0.8602508046949326,0.7573844863483908,0.6035171414338056,0.7567086719669367,0.0035105825160047575,0.09832821640247573,0.8980272274094949
15,0.43973024532465094,0.8621511650377779,0.7573556968070813,0.5948927319349123,0.7559892565727883,0.005772918717005631,0.10959205054737435,0.8843892606463213
15,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
15,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
15,0.4546566480937574,0.9180564749163166,0.39918047454054845,0.48489504765736285,0.7135855016941307,0.07600346436232334,0.20528161408660736,0.8788277579694431
15,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
15,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
15,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
15,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
15,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
15,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
15,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
16,0.39633892583974417,0.8602508046949326,0.7573844863483908,0.6035171414338056,0.7567086719669367,0.0035105825160047575,0.09832821640247573,0.8980272274094949
16,0.43973024532465094,0.8621511650377779,0.7573556968070813,0.5948927319349123,0.7559892565727883,0.005772918717005631,0.10959205054737435,0.8843892606463213
16,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
16,0.45213332551264723,0.8554898090169546,0.7573992129978454,0.6039434346840925,0.7570438156971048,0.0,0.13621413137045368,0.8821663055299093
16,0.45517825215816987,0.9120995103861921,0.4010445581743318,0.4906113714435322,0.7148378178970762,0.07539262283960621,0.1951651289365279,0.881076152368254
16,0.4546566480937574,0.9180564749163166,0.39918047454054845,0.48489504765736285,0.7135855016941307,0.07600346436232334,0.20528161408660736,0.8788277579694431
16,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
16,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
16,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
16,0.45539210251823453,0.9248374754502658,0.40185348335403,0.4830276605969629,0.7157916345644604,0.07880204983039661,0.2147880499095438,0.8744981655036257
16,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
16,0.4552999382778692,0.9255862703654851,0.40518739012791044,0.4067315825761328,0.713647117652374,0.08255886418405899,0.3578606402536872,0.8498740632947638
