iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,0.025436096457985724,0.3573503777865872,0.4228129933672904,0.9698645092398712,0.5597433320403135,0.8173746539392277,0.025436096457985724,6.200007416095291
0,0.5003734878866459,0.25997293074670486,0.14613641048029782,0.2411550592769804,0.32599650399886754,0.17949862347014456,0.5003734878866459,1.840422057335058
1,0.0,0.26946379270778764,0.11985080014880219,0.057616491665221856,0.29379140660965286,0.0,0.0,2.333300484036636
1,0.18242832651441684,0.29333624611079284,0.12202024651299948,0.0,0.2840538637282441,0.0,0.18242832651441684,1.7126613898123517
1,0.3746928837675052,0.29337848562119295,0.12199004804987731,0.0,0.2840051147051639,0.0,0.3746928837675052,1.606373362264254
1,0.5978378855317407,0.2933831024020918,0.12203127716623119,0.0,0.2840263485570388,0.0,0.5978378855317407,1.1374549081724248
2,0.0,0.26946379270778764,0.11985080014880219,0.057616491665221856,0.29379140660965286,0.0,0.0,2.333300484036636
2,0.18242832651441684,0.29333624611079284,0.12202024651299948,0.0,0.2840538637282441,0.0,0.18242832651441684,1.7126613898123517
2,0.2900769505714898,0.0,0.0,0.4113656658876615,0.14651211021106106,0.0,0.2900769505714898,1.1527345996381952
2,0.5978378855317407,0.2933831024020918,0.12203127716623119,0.0,0.2840263485570388,0.0,0.5978378855317407,1.1374549081724248
3,0.0,0.26946379270778764,0.11985080014880219,0.057616491665221856,0.29379140660965286,0.0,0.0,2.333300484036636
3,0.09472801010966903,0.0,0.0,0.0,0.0,0.8392664437371684,0.09472801010966903,2.007382058568801
3,0.18242832651441684,0.29333624611079284,0.12202024651299948,0.0,0.2840538637282441,0.0,0.18242832651441684,1.7126613898123517
3,0.20547323446037866,0.0,0.0,0.0,0.0,0.11664710860941799,0.20547323446037866,0.6761947243742232
3,0.655453485608437,0.0,0.0,0.0,0.0,0.06609423663530167,0.655453485608437,-0.38329446321598903
4,0.0,0.26946379270778764,0.11985080014880219,0.057616491665221856,0.29379140660965286,0.0,0.0,2.333300484036636
4,0.012241949461369972,0.0,0.0,0.0,0.0,0.0,0.012241949461369972,0.8847637079042143
4,0.0993346852476428,0.0,0.0,0.0,0.0,0.0,0.0993346852476428,0.6827498538163224
4,0.20547323446037866,0.0,0.0,0.0,0.0,0.11664710860941799,0.20547323446037866,0.6761947243742232
4,0.43451615454447345,0.0,0.0,0.0,0.0,0.0,0.43451615454447345,-0.043291975696733986
4,0.655453485608437,0.0,0.0,0.0,0.0,0.06609423663530167,0.655453485608437,-0.38329446321598903
5,0.0,0.0,0.24940238372591517,0.00019132489020781684,0.0,0.13072163245072826,0.0,1.6845676139203323
5,0.012241949461369972,0.0,0.0,0.0,0.0,0.0,0.012241949461369972,0.8847637079042143
5,0.0993346852476428,0.0,0.0,0.0,0.0,0.0,0.0993346852476428,0.6827498538163224
5,0.20547323446037866,0.0,0.0,0.0,0.0,0.11664710860941799,0.20547323446037866,0.6761947243742232
5,0.2780408166107599,0.0,0.0,0.0,0.0,0.0,0.2780408166107599,0.2957492114360048
5,0.43451615454447345,0.0,0.0,0.0,0.0,0.0,0.43451615454447345,-0.043291975696733986
5,0.655453485608437,0.0,0.0,0.0,0.0,0.06609423663530167,0.655453485608437,-0.38329446321598903
