iterID,x1,x2,x3,x4,f1,f2,f3,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Expected_f3,Uncertainty_f3,Acquisition_f3,Hypervolume_indicator
0,0.18359930085819182,0.632097696311146,0.676625403626189,0.8189444081315703,0.5933176067022958,0.9097583354893419,0.3222210457079357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484528810830861
0,0.6838224011002766,0.23604927420603494,0.09696824630431478,0.4024142927127289,0.5204700276424299,0.20234152635389435,1.0303656586970795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484528810830861
0,0.6309823181158849,0.8136032812168787,0.3751951034879454,0.170275868399221,0.1777393986860278,0.5896047374291266,0.9406447546297152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4484528810830861
1,0.1603980257811577,0.8136231287408304,0.0,0.1702772865463975,0.37974006872160204,1.259832132588027,0.3387219333729846,0.23474195833961042,0.6334553491892924,-1.08043720448077,0.14715749397016253,0.25113034956503427,-1.4523761482787552,0.31450342246993457,0.08955633783812328,-1.4291235986122977,0.46169722325260076
1,0.4073381287701343,0.813602302796278,0.12676858847215225,0.1702678673133899,0.2889594787529621,0.9585434142691364,0.7451598875762802,0.1977705627251706,0.39063863448053526,-1.2844821179556745,0.2309370030484585,0.06798421124124604,-1.1627167458000918,0.5479887277211704,0.30361089308103306,-0.6874607387545053,0.46169722325260076
1,0.10620247579576701,0.7285926887808685,0.0,0.22527959170169576,0.5405102883433833,1.1900761937573998,0.22009419715755024,0.3400980352481993,0.9355031320235202,-0.4989776398742279,0.14712103057464032,0.2506932530790035,-1.4525022168780524,0.307056585144696,0.2496944400770919,-1.4527783749229064,0.46169722325260076
1,0.2783865422259678,0.8135855373853563,0.08279680247264906,0.17029417877990755,0.3354316838980646,1.1125961148239467,0.5432311390684429,0.2137874645676515,0.5153444429628382,-1.1960849315289708,0.19117716341641838,0.05250511695128061,-1.3001824759907665,0.386999014608888,0.2308659019507603,-1.1988423475716576,0.46169722325260076
2,0.015026061696413018,0.0,1.0,0.0,1.4995821973494898,0.0,0.035401036601710706,0.4055818790139508,1.2745674385247232,0.0029579518833114903,0.41544998177931863,1.3477563024974126,-1.3632213641506894,-0.036243583836629956,0.42015806378305776,-2.11816372505821,0.46169722325260076
2,1.0,0.8140442054991255,0.9945427670031153,0.17005678983417175,2.3864614784548746e-17,7.936359007751471e-17,1.3534350703296294,0.1127483405091666,0.5432327359913163,-2.084528064966343,0.0238235130761979,0.46350176688631817,-2.490691366837325,0.9868737410356831,0.6204504236728151,1.334138032295737,0.46169722325260076
2,0.2969139471919892,0.0,1.0,0.0,1.3397951897315004,0.0,0.6744989618763935,0.4055818790139538,1.2745674385247232,0.0029579518833326972,0.2370319267152322,1.1921885677727255,-1.876876648198774,0.45858483899911723,0.34784534310858506,-0.44846564428557656,0.46169722325260076
2,1.0,0.60793806809306,1.0,0.0,5.305648612890011e-17,7.497438267252875e-17,1.5,0.4055819217195082,1.2745674336481616,0.0029582563131055964,-0.13432548382988319,0.6033009410701409,-2.945993202173071,1.028193920703035,0.6057225626923813,1.4735645920967677,0.46169722325260076
3,0.8788095635259328,1.0,1.0,1.0,1.737937275320591e-17,0.28382669624100776,1.4729027145405478,-0.008303869064743452,0.2835242084945457,-1.1218364777994374,0.31272093856951916,0.3349497783806351,-0.4964781908751892,0.8105456826069116,0.3156057920755177,0.24605544018464798,0.5221858505691563
3,0.0,0.3814509101287224,1.0,0.08729179565898956,1.172903209271041,0.8010180180174513,0.0,0.95038113034562,0.26211061424565424,0.9295931336068257,0.4637155771211394,0.30864668020667274,-0.20015274996482546,0.0028139264447010204,0.07290041274838253,-1.5574115936646962,0.5221858505691563
3,0.6488960702629412,1.0,1.0,1.0,4.81264422178402e-17,0.7859644470772749,1.2775992673489265,0.01998240228143816,0.26843074918875104,-1.0613084684204246,0.5621455774315605,0.34017515730900755,-0.006984876452406752,0.6782878456336282,0.317390553963599,-0.04924389295391052,0.5221858505691563
3,1.0,0.948834326213169,1.0,0.6645342561345904,6.278082203752409e-18,7.794565425014432e-17,1.277071521441763,-0.014012638643070674,0.1976366585868009,-1.1340523140385343,0.11000734528079231,0.20484163542343903,-0.8943015539164563,1.0693439639223365,0.16906487768993703,0.8238885700678154,0.5221858505691563
4,0.3034857219722554,0.41396816734737485,1.0,0.6314096272709155,0.8961954295772064,0.6816589936076873,0.5815016720002455,0.839872024465706,0.07694417745117274,0.7846496897044588,0.4977993801715032,0.14422609688949595,-0.08839972822167397,0.525015629807011,0.1352503103553091,-0.5068045843288704,0.5757915355944573
