iterID,x1,x2,x3,x4,ParetoFamily,Pareto_f1,Pareto_f2,Pareto_f3
1,0.6847275744075203,0.8136051945460447,0.11335976885107499,0.17026516021927415,75,0.18997769062718187,0.21754710250431375,1.0301487270481817
1,0.5829915383564774,0.8135965288656498,0.18200501837492744,0.17024962741908103,75,0.18471952012630347,0.2957364892414954,0.8537377178485086
1,0.5037523411382916,0.8136010828039368,0.2607083097725923,0.17025824178932625,75,0.18345643577695434,0.4091333284902645,0.7084811165941078
1,0.43011225442979495,0.8136020220517893,0.34247039822817993,0.17026957354808545,75,0.18633832010461626,0.5384210395546771,0.5832434887651538
1,0.37753261452752346,0.8135976963756165,0.44565774212993187,0.1702647577492109,75,0.19165013417509175,0.6931508209375083,0.504068280472887
1,0.6091150932781494,0.8136618484240037,0.0,0.17023958498979574,75,0.20063900627938613,0.147007322080429,0.9018845582048691
1,0.47654758284092497,0.813601945741358,0.07030360641620823,0.17027625213700578,75,0.19771847105653728,0.1818786334305108,0.6608691502575601
1,0.4073381287701343,0.813602302796278,0.12676858847215225,0.1702678673133899,75,0.1977705627251706,0.2309370030484585,0.5479887277211704
1,0.34067685654695723,0.8135979735018682,0.2129219609930011,0.17027545480702921,75,0.19866821478800537,0.3380194559296629,0.4553383250263933
1,0.25329134742416326,0.8135826599632772,0.27264391774227037,0.17028514344418452,75,0.20658533839926033,0.42774903087654925,0.3648577576720576
1,0.17985068885784466,0.8135746593166977,0.35421257646715054,0.17026632115637316,75,0.21517614239667274,0.557001295903063,0.320743283539483
1,0.15697465382059425,0.8135979312695573,0.6408641129749235,0.1702678715761302,75,0.2271074632188332,0.891386081238123,0.31314154839569336
1,0.7305313102724038,0.0,0.0,0.0,75,0.43055486449266595,0.14675475766030355,1.0946104764554905
1,0.3422287189787195,0.8135812512936321,0.023729930939095013,0.17030685504796997,75,0.21226937681501618,0.15567843449434404,0.45747613082294264
1,0.2783865422259678,0.8135855373853563,0.08279680247264906,0.17029417877990755,75,0.2137874645676515,0.19117716341641838,0.386999014608888
