iterID,x1,x2,x3,x4,ParetoFamily,Pareto_f1,Pareto_f2,Pareto_f3
1,0.4801420546645212,1.0,0.3150561754399093,0.22803934399964387,9,0.2721292003647092,0.4725635408025166,0.7487140600951814
1,0.7369657898705695,0.18240820671234612,0.5411429758146332,0.33348180656963144,9,0.3628907735811542,0.17471512293256197,0.9679523783237424
1,0.5809526589141166,0.40223178982979596,0.08490867341590581,0.6119136252690333,9,0.36282051334657195,0.47254044644744614,0.857579392362193
1,0.3298728386588789,0.0028992689269803085,0.29202914407661645,0.3047161683137031,9,0.43068282695377724,0.4725407401483653,0.6108855989289903
1,0.4657240540018219,0.09368122645982346,0.6835116622699628,0.3828024397391749,9,0.5359614736667547,0.4725406995316948,0.7326617590120545
1,0.22922872601169172,0.22158354251251178,0.2198516451543485,0.09885708933735604,9,0.4709455903101818,0.4725580497537401,0.579285243533455
1,0.35174821325558764,0.8246700124193438,0.7979159571377173,0.9535779153855239,9,0.764538206367333,0.4725445810115009,0.6252280881390939
1,0.21284417543925285,0.33277243316419813,0.802381360104473,0.11942748889804629,9,0.698365470768141,0.47336038689865406,0.5788359968253003
2,0.6152950699155274,1.0,0.0,1.0,69,-0.03749977612995736,0.5912417835265489,0.8134902619818634
2,1.0,0.38157617897933854,0.0,1.0,69,0.23644979728951038,0.2419809185686659,0.8454948200933524
2,0.4606647815592046,0.8460407798854028,0.0,1.0,69,0.21621861097033496,0.5900488905516336,0.6905897548917033
2,0.2919287477452691,1.0,0.0,1.0,69,0.11729054163346164,0.6205391466301369,0.4920179785845872
2,0.1519231112561471,1.0,0.0,1.0,69,0.23388421345799504,0.6311091325794709,0.40493883239496337
2,0.7819169814215775,0.0,0.0,0.5791156212247714,69,0.36906316232786396,-0.12184224575019426,0.8284301860685069
2,0.7659805596473026,0.0,0.0,0.34904940278085544,69,0.3809422055045425,-0.09929387879658313,0.8265365554052124
2,0.7230185700302753,0.18773213975868958,0.0,1.0,69,0.4072064592158505,0.05899311145411218,0.8244133224399954
2,0.5765527109166783,0.3766479778003709,0.0,1.0,69,0.5450223854648302,0.32614647304044114,0.7857850830118415
2,0.3786948798974576,0.8277764277028696,0.0,1.0,69,0.30084338415102824,0.5985505345959501,0.5879562370576159
2,0.17468330832464735,0.9636525640910306,0.0,1.0,69,0.2648257171729357,0.6291057576827467,0.4121800813861707
2,0.13628938990462552,1.0,0.0,1.0,69,0.2474828436101813,0.6321875120044406,0.4009297156943684
2,0.6146983272764813,0.0,0.0,0.7225001977316892,69,0.5325176374764216,-0.09776829435654416,0.7976914166934149
2,0.5502900897131289,0.0,0.0,0.546225471740338,69,0.6158538044770278,-0.08133501437315549,0.7622799033154575
2,0.48970396462395355,0.2012254367180641,0.0,1.0,69,0.7068752340910097,0.12437989525173393,0.7120163945342826
