iterID,x1,x2,x3,x4,f1,f2,f3,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Expected_f3,Uncertainty_f3,Acquisition_f3,Hypervolume_indicator
0,0.7509941207944812,0.18241074972524077,0.6587581515920806,0.3354100850681966,0.38482099558148286,0.11338282067644001,0.9728205283590075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5018270319111705
0,0.5659096081990902,0.8115971774681485,0.32422811998829476,0.7325616915334177,0.19942522423780443,0.6540762266307585,0.8423757928736719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5018270319111705
0,0.32234327967122556,0.4053631651934588,0.9264609739312508,0.23827199789145487,0.8792006545461757,0.650163171749035,0.6063995958601153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5018270319111705
1,0.22922872601169172,0.22158354251251178,0.2198516451543485,0.09885708933735604,1.0903638901287267,0.39562164765088287,0.43669133786515363,0.4709455903101818,0.9956129043524373,-0.05879819976451651,0.4725580497537401,1.0024571701897194,6.815845566820328e-05,0.579285243533455,0.3428617274848202,-1.5029438755950826,0.7058271358375794
1,0.4801420546645212,1.0,0.3150561754399093,0.22803934399964387,4.94542719146526e-17,0.8076495516761991,0.7587726241850311,0.2721292003647092,0.6349076728437152,-0.7517455572525397,0.4725635408025166,1.0024570979719356,8.977947977359857e-05,0.7487140600951814,0.1700610777075489,-0.3856685980935066,0.7058271358375794
1,0.7369657898705695,0.18240820671234612,0.5411429758146332,0.33348180656963144,0.3964796771415992,0.1168161879927855,0.9427966634499978,0.3628907735811542,0.6010421955123935,-0.43540849701801726,0.17471512293256197,0.5596542242055299,-1.172689426209994,0.9679523783237424,0.03667863103958151,1.06006866082522,0.7058271358375794
1,0.3298728386588789,0.0028992689269803085,0.29202914407661645,0.3047161683137031,0.9394246525894163,0.004278320675352985,0.5355952498046324,0.43068282695377724,0.9707512045576658,-0.19912855925166945,0.4725407401483653,1.0024574141188316,1.8228835509202096e-09,0.6108855989289903,0.04637158700722423,-1.2945596316383747,0.7058271358375794
2,0.1519231112561471,1.0,0.0,1.0,8.924554974197607e-17,1.4574904340437143,0.35457246744645204,0.23388421345799504,0.4972163340118602,-0.8396805271093228,0.6311091325794709,0.5996005041407673,0.8097769235233923,0.40493883239496337,0.19448041126082535,-1.6863821427087409,0.7159424934537744
2,0.7819169814215775,0.0,0.0,0.5791156212247714,0.42198153847631065,0.0,1.1832662268461769,0.36906316232786396,0.2576931108833966,-0.48694317429914236,-0.12184224575019426,0.29466920943491015,-1.7371377908454804,0.8284301860685069,0.2973434096936855,0.5247824794639087,0.7159424934537744
2,0.6152950699155274,1.0,0.0,1.0,5.2186532311112186e-17,0.8522707501860369,1.2343559326131706,-0.03749977612995736,0.19854139557034628,-1.5478327274528283,0.5912417835265489,0.4958095833591589,0.6749226144031688,0.8134902619818634,0.1970902627008651,0.44677703422453163,0.7159424934537744
2,1.0,0.38157617897933854,0.0,1.0,7.583806580502831e-17,5.181444347308137e-17,1.5,0.23644979728951038,0.3697732086062065,-0.832985866019655,0.2419809185686659,0.5830513670150798,-0.506478551350412,0.8454948200933524,0.7864498686792294,0.6138816186051272,0.7159424934537744
3,0.5279970905623478,0.0,0.48169556211951486,0.7546547368780488,0.7193573511819745,0.0,0.7855839493520828,0.7006577383784512,0.08814455175617342,0.7904710782320805,-0.002221739254868127,0.16448501329845563,-1.028036260323013,0.6893559568797158,0.139365506193303,-0.47418826682483406,0.7694282873204867
3,0.3398837955019187,0.8826350550267978,0.5736234263570588,0.0,0.19810911902340284,1.0623964976578706,0.6388637271188439,0.17290470635887015,0.09292190531707827,-0.5609813070407705,0.8711911072916556,0.16783072317760958,0.917695530603897,0.5228135050209872,0.19765306909238972,-0.9609267693623025,0.7694282873204867
3,0.7626421636856743,0.9986905402324289,0.686072643872178,0.0,0.0009625026773225326,0.46793905881890085,1.1963646755639987,0.0036427303784452025,0.16877856762070845,-0.9944217371210549,0.419906484409603,0.3009849572224928,-0.08764672073806246,1.032988246426371,0.3233068970363422,0.5301146251449573,0.7694282873204867
3,0.5726695291220771,0.8200313181418418,0.6355476628934988,0.0,0.22005413171312507,0.7575703929975606,0.9931937245045602,0.19416417711539097,0.05139103957316717,-0.5065407624671252,0.5150511485046025,0.17752864033591437,0.12431031469906362,0.7736393112371963,0.1975181370463455,-0.2278609596971961,0.7694282873204867
4,1.0,0.4135815007589398,0.7111638188232791,0.6695687357585369,5.233511838061207e-17,3.975668187559854e-17,1.0733437145267792,0.029507916129877798,0.07209356610988445,-0.9159985316486825,0.025803333085470004,0.15363497617227428,-1.060255609564262,1.12384967303284,0.4627784171340683,0.8244785411836943,0.9623599216283191
4,0.15628828511448656,0.0,0.21846672729455585,0.5990810878201486,1.0564238254814853,0.0,0.2646879112679538,1.0994397833282232,0.1326311549731795,2.019730120168205,0.03871687230644644,0.2026297892601501,-1.0307163528294083,0.25304586801851536,0.22175722172246012,-1.953934379912301,0.9623599216283191
4,0.2860500564757205,0.5742359077497632,0.4135414899374934,0.5833142051588851,0.5665426191690102,0.7168844537525568,0.44062073568103,0.6894630785165807,0.11724996906937316,0.894817033838109,0.828569050275199,0.15603528052481333,0.7760421096146359,0.43779478152846985,0.17302990124294768,-1.3644689165108632,0.9623599216283191
4,0.785545749667153,1.0,0.5433047044200453,0.46798454486062624,2.029775889092178e-17,0.331487558781093,0.9465331392097209,-0.0051979045245498234,0.02786328566436403,-1.0112259710807052,0.4241872401912526,0.1543884558352886,-0.14896674369578022,0.9488074795248858,0.11229497027387793,0.2659836317919222,0.9623599216283191
5,0.0,0.5542209157398669,0.1857507011538102,0.778882790183785,0.7581455781805745,0.8996854806663874,0.0,0.7384433538377283,0.264525755306587,0.9578769518134429,0.8518828197531003,0.2026007545515182,0.9732238045271941,0.05275808873486254,0.2033456382523128,-2.36414284636151,1.0505527396321295
5,0.031491247592654995,0.0,0.01962172993430722,0.7734489489174365,1.3039406636872926,0.0,0.06455382829358033,1.0932428007791892,0.06613648168804824,1.8860029327106922,0.02013890594061596,0.11732639603264954,-0.9991391779937118,0.11911984477770898,0.15322893040831032,-2.161422722442765,1.0505527396321295
5,0.49097623575317334,0.5560402829909005,0.44624763455160343,0.6451915833187951,0.4715359053673918,0.5628243535746511,0.713720546853803,0.4278346278060607,0.12346502759663742,0.14535023845881057,0.49898623432007905,0.08377754776631752,0.13637949438891894,0.7130612594814111,0.041408603283097936,-0.3470663164508814,1.0505527396321295
5,0.38194987149828646,1.0,0.44461589478555164,0.42961948144315526,5.0943784722582467e-17,0.8319751418621518,0.5691426269629556,0.0007172220276620567,0.03006433557584828,-0.9719535358668878,0.9580861150039361,0.07440691292423257,1.2250698892365222,0.5730583639265223,0.056119292977336664,-0.7747434309254544,1.0505527396321295
6,0.10623985633994087,0.7491107319116833,0.2969774599998013,0.5284023924651096,0.3945515402205471,0.9487809548808229,0.17308831525101756,0.36094723123625555,0.144664389430156,-0.13788498107544012,0.9765497503842822,0.11461319686202158,1.2374740309875563,0.1652887771439011,0.04518119283018242,-1.5417612565973435,1.1058309165168778
6,0.004897056374615712,0.46021767177569534,0.10121601135951372,0.6167788996141422,0.8793385088136546,0.7757756908826023,0.00902038396247829,0.9487592274151322,0.10066543185575276,1.2906100034781716,0.7192209654762021,0.09568368370832814,0.6156380122544078,0.0006507525859633656,0.05487488998581425,-1.982289330617995,1.1058309165168778
6,0.957855183106398,0.0,0.31983921613136057,0.21551647292300952,0.07365353981666725,0.0,1.1109499282736934,0.3173401891028126,0.2598549303084586,-0.24385838989284903,-0.07647597062260003,0.26043977448237804,-1.3071667568995267,1.145750851942374,0.160215505052938,1.0816975137626343,1.1058309165168778
6,0.27999873905744666,1.0,0.477151188417629,0.4729418368774789,5.5474218615988775e-17,0.9059627421491989,0.4263115147996676,0.010617176177250387,0.047496378030922416,-0.9892536667153458,0.9328924549091647,0.04746921349161321,1.1319760051192063,0.42191077498257124,0.02210403107648008,-0.8551082506301952,1.1058309165168778
7,1.0,0.0,0.613848223697323,0.8275437991842591,6.859530585496603e-17,0.0,1.120246358423094,-0.008471686709549897,0.09290643491510137,-1.0263526860413563,-0.038241333434669844,0.21778753892916902,-1.2790920697877937,1.10859699024404,0.06496117949846847,1.041623922171084,1.1496910565236316
7,0.0,0.3397379357378837,0.145308264106842,0.7864541994168708,1.0399108046808059,0.6144238758054357,0.0,1.0495008781039181,0.08030227380692534,1.5952967941788287,0.595998459746814,0.08106949561033354,0.24777747047974685,0.00039373428316036296,0.006689785759130012,-1.7514894427999934,1.1496910565236316
7,0.07743203794062872,0.9987099395493376,0.3896581375227671,0.48328197826276936,0.0020365022657834603,1.0049729325396688,0.12284143342382844,0.07460678076395921,0.12505582690132858,-0.8204847568405498,1.0512494495750557,0.078591026923641,1.3437491786858402,0.1282317195865853,0.0230359592283148,-1.4292868293521792,1.1496910565236316
7,0.24887977609504625,0.0,0.4310280017619804,0.6003483440686352,0.9382597454353444,0.0,0.38670704835500935,0.9687117601589188,0.04256624330525825,1.3951018589677275,-0.0024537305215672767,0.032554792494618234,-1.192936957171625,0.3922243940314866,0.01951483961043227,-0.763920198023186,1.1496910565236316
8,0.0,1.0,0.33017270868382675,0.41986116255833184,6.339160915792535e-17,1.0352635421422904,0.0,0.017437357628684202,0.10073247323791153,-0.9573669488679002,1.0236580681039273,0.04203220148371199,1.2964190958151107,0.0024344171629435696,0.02091032155876568,-1.5867064683235412,1.2056379313304408
8,0.6282230263596768,0.042014676458946215,0.5120001550730937,0.5200604592269812,0.5504539677993838,0.036380869747868035,0.8347275074680065,0.5794287139047214,0.06677438358659392,0.38836833363748724,0.03773449535818113,0.04534611910172137,-1.0619727201710063,0.8298896125255487,0.021906183121654196,0.4155012175345405,1.2056379313304408
8,0.5440201194108704,1.0,0.4915125360924152,0.5031161223987725,4.020610906391487e-17,0.6566155905834715,0.7543337904469792,0.0003623021835829632,0.027988101824532652,-0.9982545965275946,0.6627232839851811,0.03874435966727406,0.43304016411988044,0.752211799674056,0.014779574989340462,0.22754286669749035,1.2056379313304408
8,0.09777146081278645,0.011521537390778686,0.4301325678008799,0.5614731596173007,0.9966251348174242,0.018038879851845366,0.1543008651681999,1.180761954801239,0.02996493993180003,1.8283110476679099,0.0318210684703954,0.030452817371394814,-1.0761180129321346,0.15224860436636367,0.016999839609671996,-1.224198481485871,1.2056379313304408
9,0.0,0.0,0.5394973528302832,0.4928989784126479,1.0016104653881839,0.0,0.0,0.9899302330226366,0.042162837822375294,1.379281457190018,-0.0014938760270616913,0.03825815008124878,-1.1388005163722426,0.007774100131693884,0.02746037161333306,-1.50956060638498,1.2543422947613652
9,1.0,0.209314668168632,0.49586816176766285,0.5615482184718426,5.817286206237837e-17,1.98470831987916e-17,1.0038052552842358,-0.05906861528971835,0.08451604924284825,-1.131893954015709,-0.0024272055411138083,0.07670412591826081,-1.141023972005712,1.0447962193443852,0.04868788651348445,0.9951914278805702,1.2543422947613652
9,0.3476835095144827,0.0,0.6559458374570722,0.5210157159567121,0.8756947076771954,0.0,0.5322531385359297,0.8361245402788939,0.04034369617545109,1.011089371619164,0.0019197279697269476,0.016935848938059005,-1.1306683434120828,0.5330637735989289,0.02538287804353192,-0.2408119906904176,1.2543422947613652
9,0.0,0.0,0.9510865669176773,0.5479744888692797,1.2057806424358448,0.0,0.0,0.9304425390323213,0.16162393247203777,1.236875166984703,-0.004739324361050401,0.03142085881892247,-1.1465320948476858,0.11820575334887651,0.15922392355105133,-1.2428315724343406,1.2543422947613652
10,1.0,1.0,0.5768544280404513,0.8813065160768994,4.316688327358897e-33,7.049687028724273e-17,1.1513012623121277,-0.06051453269841078,0.22835917454922527,-1.17185389940812,0.13248035205924208,0.19120479910043636,-0.6976210363886111,1.1574665018394699,0.046516562203152936,1.3059525922241164,1.278040513847367
10,0.4720060253073398,0.0,0.49643451489913154,0.5030138387876032,0.7375228002460087,0.0,0.6753545079503299,0.7427505709592146,0.018689009982867783,0.6706316119391431,0.0005745144343542452,0.012211892992804436,-1.0093647175100386,0.6773532768602878,0.008967757313678593,0.16638706826381622,1.278040513847367
10,0.13032001327394052,0.4359277280323458,0.47641035113624475,0.6024420963823324,0.7667833195254671,0.6261200128465799,0.20552591342292495,0.7847937822287974,0.059532932158941565,0.7670680278396844,0.6830075741964764,0.03000090146976814,0.6034842511171306,0.2050907445869396,0.008976234886631797,-0.9545445621036492,1.278040513847367
10,0.9990273873573261,0.0,0.4963509811989245,0.5039196070555712,0.0015278195867343572,0.0,1.0000275115741253,-0.02680270461071943,0.05580402421073289,-1.0945275540586579,0.006907064562380327,0.05750555729308243,-0.9943984921833717,0.9981137002027368,0.010022037246403215,0.9277231466603553,1.278040513847367
