iterID,x1,x2,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,3.8143733556681774,5.435064333728902,-0.47545056959343385,0.9923336189415412,0.0,0.0,0.0,0.0,0.0,0.0,2.2187356042561603
0,1.8700019282896085,0.6952968783162321,0.3211377601363635,0.9192439805963145,0.0,0.0,0.0,0.0,0.0,0.0,2.2187356042561603
0,4.4142658279841935,2.1817243110984808,-0.48124150812719957,0.024262906614444635,0.0,0.0,0.0,0.0,0.0,0.0,2.2187356042561603
1,4.21107402312987,2.1787965630266113,-0.5695811885717212,0.0028427393737066042,-0.49735253213396136,0.09421724639257208,-0.7575229940290845,0.32796509773032034,0.8610029548300596,-0.7209442966403161,2.355132268859011
1,4.3172711395521395,2.1817761084434504,-0.5192721393463446,0.011603930772585147,-0.4905548149690351,0.05564575713736379,-0.7394865409762256,0.12645536647109445,0.5503125884429169,-1.1787772354192052,2.355132268859011
1,4.264404751602921,2.1815535741098238,-0.543028041180611,0.006609152051248568,-0.4944394071572906,0.07805401547197974,-0.7497935694878675,0.22733780458473474,0.7407326886640895,-0.9495709195548308,2.355132268859011
1,4.362448563925172,2.181675608303475,-0.5006448567234021,0.016925905847839484,-0.4865392158156754,0.031877611951274136,-0.7288319103331077,0.05724954049299025,0.3219846696564176,-1.336013843746651,2.355132268859011
2,3.2162178384679985,2.1315044238683902,-0.6004299852487942,0.20327710136352173,-0.9217128277302618,0.5369394243624676,-1.7890012308006362,0.10511582209505832,0.18321250540386239,-0.41452607046790035,2.547391240577412
2,3.6923770815269377,2.135178515066305,-0.7652334442152368,0.05100794198530234,-0.8202699640618352,0.1948622963123032,-1.4441583562189635,0.024377494246393183,0.056743381827045615,-0.6037625972110163,2.547391240577412
2,4.038915047193771,2.1811077904352696,-0.6544357738955079,0.000997042848798535,-0.6550017629388467,0.03493878170225141,-0.882348885436727,-0.0012144758068845518,0.009632927754160029,-0.6637457013257517,2.547391240577412
2,3.023548244286294,2.125354415234794,-0.3941903555152767,0.28860868583396426,-0.9286776588241104,0.6783879221643163,-1.8126773405684844,0.14779093571020413,0.24377187863292882,-0.3145030641203448,2.547391240577412
3,3.6714115378626535,0.3058242612135515,-0.038887781952326006,0.8353503911877196,-0.8475821816360702,0.32709659600930696,-1.4059995545962352,0.33392701959918314,0.5832958042606124,0.2963822494477313,2.551613687733912
3,3.6660798636972003,1.2906060192323652,-0.3629256989342293,0.3790629180964571,-0.8140120902127352,0.13580440940194885,-1.2806214769099427,0.15669461226802595,0.19072365091043744,-0.2036799153805191,2.551613687733912
3,4.080499250510563,2.1662362132899067,-0.637407755876281,0.00033211099817187506,-0.6361044778406164,0.0033813791899404066,-0.6161694751656341,-0.00012054757559878948,0.0016337243452864757,-0.64613470956931,2.551613687733912
3,3.856416879330246,2.156530512464646,-0.733253994820575,0.018146295211197372,-0.7265950105056929,0.01832002772834937,-0.9541348649908628,0.01888991023809322,0.0024064196810195185,-0.5924966033570058,2.551613687733912
4,3.60846152969242,2.228240623332937,-0.8135927864266788,0.04901438126011004,-0.7689905527653224,0.0737099309058488,-1.1365162774944508,0.06038395674972144,0.017345402214341055,-0.5382924006089524,2.5993130130102107
4,4.107816780958416,2.1921938472113585,-0.6167613650274829,7.077118702236707e-05,-0.6181630099152737,0.005144408813422277,-0.5751053411174496,-0.00017117082176643095,0.0005489230892637577,-0.7101630688423484,2.5993130130102107
4,3.93040921590508,2.1976118226158627,-0.7055095983587459,0.006006921183912217,-0.7007346315147918,0.009154478678724015,-0.8824537903754219,0.007136886802685594,0.001954290379990991,-0.68942096494834,2.5993130130102107
