iterID,x1,x2,x3,x4,x5,x6,Pareto_f1,Pareto_f2
0,0.2976200504786672,0.859619533408719,0.8817850319651979,0.54083981073203,0.03588555997865598,0.8044003116053936,0.2976200504786672,5.1946097781704585
0,0.5099391207309405,0.47293580951888475,0.4451359497577764,0.013898875241749967,0.9399527323072805,0.5786273687828967,0.5099391207309405,3.906536419211524
0,0.839345470666423,0.1106599351003924,0.27374304101927727,0.9967414237911387,0.4793804753696247,0.19835068806874673,0.839345470666423,1.9257672805748098
1,0.05926289908587723,0.0,0.0,0.0,1.0,0.0,0.05926289908587723,2.335876136717973
1,0.6504211362721112,0.2257423747866023,0.0,0.0,1.0,0.0,0.6504211362721112,1.11185680378665
2,0.0,0.2961332184791163,0.0,0.0,0.9998050830409059,0.00023736731767958326,0.0,3.333116203907863
2,0.05926289908587723,0.0,0.0,0.0,1.0,0.0,0.05926289908587723,2.335876136717973
2,0.29786961300082776,0.29616547386299513,0.0,0.0,1.0,1.8304262247895564e-07,0.29786961300082776,2.3167693395145212
2,0.46696435868126673,0.2961704565498598,0.0,0.0,0.9999998282609934,0.0,0.46696435868126673,1.6833303327813052
2,0.6504211362721112,0.2257423747866023,0.0,0.0,1.0,0.0,0.6504211362721112,1.11185680378665
3,0.0,0.0,0.0,0.0,0.0,0.027170270302869684,0.0,1.0489064865451654
3,0.35760913889753315,0.21885494351016044,0.0,0.0,0.0,0.0,0.35760913889753315,1.0353440830568799
4,0.0,0.0,0.0,0.0,0.0,0.027170270302869684,0.0,1.0489064865451654
4,0.09264032475351082,0.05117670296827503,0.0,0.10042550134495234,0.0,0.0,0.09264032475351082,0.9082594609665929
4,0.23188351735304563,0.10706691079224905,0.0,0.18725006817943518,0.0,0.0,0.23188351735304563,0.7388498732803566
5,0.0,0.0,0.0,0.0,0.0,0.027170270302869684,0.0,1.0489064865451654
5,0.09264032475351082,0.05117670296827503,0.0,0.10042550134495234,0.0,0.0,0.09264032475351082,0.9082594609665929
5,0.23188351735304563,0.10706691079224905,0.0,0.18725006817943518,0.0,0.0,0.23188351735304563,0.7388498732803566
