iterID,x1,x2,Pareto_f1,Pareto_f2
0,0.32234327967122556,0.18241074972524077,-0.44040727531031154,-0.880520282686979
1,0.32234327967122556,0.18241074972524077,-0.44040727531031154,-0.880520282686979
2,0.31448707427363837,0.19908841083427345,-0.4527604628647262,-0.7392037691268515
2,0.32234327967122556,0.18241074972524077,-0.44040727531031154,-0.880520282686979
2,0.2983203356372317,0.1435652408417203,-0.27415229393503243,-0.9226529364897449
2,0.29234541570707195,0.12721454679932695,-0.20713707785224394,-1.0263528354876899
3,0.4492606705066627,0.18809310218493794,-0.8811160171702128,-1.771209937392992
4,0.5489745456622059,0.14784711114248553,-1.0465908689625065,-0.965529933943481
4,0.5317696561706206,0.17779118883661651,-1.0435844960942704,-1.4792106290059837
4,0.49255759621529194,0.2000264668512218,-0.9973128954114895,-1.9439004483069084
4,0.45354538830252195,0.19871221480956897,-0.8988838951241893,-2.0391756770034517
5,0.5489745456622059,0.14784711114248553,-1.0465908689625065,-0.965529933943481
5,0.5317696561706206,0.17779118883661651,-1.0435844960942704,-1.4792106290059837
5,0.5183849836997347,0.21816019187840052,-1.025870423182438,-2.390235754242227
5,0.4895136154634326,0.23276877249145717,-0.9864547428156842,-2.897331502521254
6,0.5489745456622059,0.14784711114248553,-1.0465908689625065,-0.965529933943481
6,0.5317696561706206,0.17779118883661651,-1.0435844960942704,-1.4792106290059837
6,0.5341267101158461,0.20240980911920234,-1.0375116073882202,-1.99768988693518
6,0.5183849836997347,0.21816019187840052,-1.025870423182438,-2.390235754242227
6,0.5228380537270845,0.23152533053687183,-1.0217046236783738,-2.6168062960310063
6,0.5175526142182993,0.2404112818109491,-1.0143896977373503,-2.850413445076462
6,0.49896387892572447,0.25442513063943295,-0.9906731833643162,-3.1088066690209657
7,0.5489745456622059,0.14784711114248553,-1.0465908689625065,-0.965529933943481
7,0.5317696561706206,0.17779118883661651,-1.0435844960942704,-1.4792106290059837
7,0.5341267101158461,0.20240980911920234,-1.0375116073882202,-1.99768988693518
7,0.530617461297655,0.21122509974019035,-1.0335919475662474,-2.177325236117838
7,0.5183849836997347,0.21816019187840052,-1.025870423182438,-2.390235754242227
7,0.5228380537270845,0.23152533053687183,-1.0217046236783738,-2.6168062960310063
7,0.5175526142182993,0.2404112818109491,-1.0143896977373503,-2.850413445076462
7,0.514835965175951,0.24433207571078652,-1.0105613113450913,-2.953286230000097
7,0.5107905618003121,0.2489958556563795,-1.0050605418420424,-3.0598268667997397
7,0.5067828916120776,0.2520731134523307,-0.9999889610593936,-3.1069520843128386
