iterID,x1,x2,x3,x4,f1,f2,f3,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Expected_f3,Uncertainty_f3,Acquisition_f3,Hypervolume_indicator
0,0.8408915571175232,0.8261305986008007,0.8517854912741101,0.17695189718519966,0.08193156230793974,0.2924947564053739,1.1899562362104659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44448908918803065
0,0.4109094426590969,0.32284688760697733,0.47682293943083015,0.4674504533457883,0.6994036404752885,0.3885833897429039,0.6025224845948044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44448908918803065
0,0.29114313426393873,0.3371329347591433,0.28973151340464,0.8477953391808468,0.9022387852058099,0.5281126137122091,0.5144839203643313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44448908918803065
1,0.9640012914819207,0.3646787065017984,0.5080124425994724,0.0,0.05937132541835099,0.038293136645782475,1.2480661775789224,0.04714470599335241,0.3294469367029795,-1.473512051097185,0.2677384365078895,0.2971643483182807,-1.3989408807539696,0.445886441403506,0.38253374679448515,-1.0776078135867162,0.48753458076348966
1,0.6837991499589722,0.36455075170598744,0.28546843095012175,0.0,0.5190575147276563,0.33463242923338865,1.139420075579119,0.23786865342519886,0.24378942586979258,-0.926802818480013,0.2678000722473815,0.2995583059067323,-1.3983037134896483,0.44424031009144604,0.37037062108329294,-1.0830979958641191,0.48753458076348966
1,0.961508090211849,0.40411815863082334,1.0,0.0,0.07298246852991065,0.05374960049949027,1.4972590089004059,0.045480271223101276,0.31397945179303854,-1.4782831449647262,0.2676856346599361,0.295302748878577,-1.399486726545532,0.5268458690723442,0.852503242493012,-0.8075916783490462,0.48753458076348966
1,0.27109446165565576,0.36249804467894853,0.36830997013979705,0.0,0.9720566879473443,0.6222497553240083,0.5235145188501661,0.9278636514574419,0.06407548920038783,1.0510643605678265,0.26785000927316605,0.30169085977991894,-1.3977874831601398,0.44355653577535115,0.3330521470644934,-1.0853785220921695,0.48753458076348966
2,0.45116548303469267,0.2462955921874684,0.8460366792415241,1.0,0.9630687196710797,0.3923663764025561,0.8914811973367497,0.4013951867402548,0.304547095636254,-0.19076625998775754,0.3232886265128734,0.2459828581642975,0.0034392194117991437,0.7306232703441395,0.3345624165768114,-0.6132506853772774,0.5056471355353522
2,1.0,0.0,0.013872992293734732,1.0,9.101081892665018e-17,0.0,1.4863194676214473,0.2836150374191817,0.5242359474331516,-0.5070482686316282,-0.0217274788996506,0.4686988597965995,-1.6900579955423751,1.057469775399801,0.5801134962985253,0.26319842003533944,0.5056471355353522
2,1.0,1.0,0.5421590591036963,1.0,4.6934134519127205e-33,7.664925846669354e-17,1.251777386264509,-0.030859373055018735,0.24421396067614773,-1.351525022865811,0.20147971844394277,0.6233184266621904,-0.5944547436097167,1.0873695263960905,0.5664329920570256,0.34337553561531253,0.5056471355353522
2,0.5051836164579246,0.128506177477149,0.9844080628032201,1.0,1.0200831851395766,0.2087540107461738,1.0583199699813761,0.31836210479531385,0.3907958260070104,-0.41373991125938403,0.2999795487689116,0.41445206961169195,-0.1109724199966049,0.8612497756157906,0.51730076860624,-0.2629716341479611,0.5056471355353522
3,0.0,0.6714367125070163,0.17686405555923082,1.0,0.6684007763400378,1.1780005835495826,0.0,0.6454869190398036,0.8415183097687904,0.390149227664236,0.26131260245461074,0.7923950473198712,0.006662664826110337,0.6201762231126993,0.622395295069781,-1.2183313508619158,0.6311145595386214
3,0.7661615254632368,1.0,0.6756452195550711,0.27663860710697274,2.3764491319793993e-17,0.3881035958504894,1.008651529302896,0.2601860721337709,0.23089266614258133,-0.5233452028033363,0.2892319842314862,0.7203930814460866,0.14125792658215552,1.0239094153702444,0.17433744960769523,-0.037263042822277104,0.6311145595386214
