iterID,x1,x2,x3,x4,Pareto_f1,Pareto_f2,Pareto_f3
0,0.8408915571175232,0.8261305986008007,0.8517854912741101,0.17695189718519966,0.08193156230793974,0.2924947564053739,1.1899562362104659
0,0.4109094426590969,0.32284688760697733,0.47682293943083015,0.4674504533457883,0.6994036404752885,0.3885833897429039,0.6025224845948044
0,0.29114313426393873,0.3371329347591433,0.28973151340464,0.8477953391808468,0.9022387852058099,0.5281126137122091,0.5144839203643313
1,0.9640012914819207,0.3646787065017984,0.5080124425994724,0.0,0.05937132541835099,0.038293136645782475,1.2480661775789224
1,0.8408915571175232,0.8261305986008007,0.8517854912741101,0.17695189718519966,0.08193156230793974,0.2924947564053739,1.1899562362104659
1,0.6837991499589722,0.36455075170598744,0.28546843095012175,0.0,0.5190575147276563,0.33463242923338865,1.139420075579119
1,0.4109094426590969,0.32284688760697733,0.47682293943083015,0.4674504533457883,0.6994036404752885,0.3885833897429039,0.6025224845948044
1,0.29114313426393873,0.3371329347591433,0.28973151340464,0.8477953391808468,0.9022387852058099,0.5281126137122091,0.5144839203643313
2,1.0,1.0,0.5421590591036963,1.0,4.6934134519127205e-33,7.664925846669354e-17,1.251777386264509
2,1.0,0.0,0.013872992293734732,1.0,9.101081892665018e-17,0.0,1.4863194676214473
2,0.9640012914819207,0.3646787065017984,0.5080124425994724,0.0,0.05937132541835099,0.038293136645782475,1.2480661775789224
2,0.8408915571175232,0.8261305986008007,0.8517854912741101,0.17695189718519966,0.08193156230793974,0.2924947564053739,1.1899562362104659
2,0.6837991499589722,0.36455075170598744,0.28546843095012175,0.0,0.5190575147276563,0.33463242923338865,1.139420075579119
2,0.4109094426590969,0.32284688760697733,0.47682293943083015,0.4674504533457883,0.6994036404752885,0.3885833897429039,0.6025224845948044
2,0.29114313426393873,0.3371329347591433,0.28973151340464,0.8477953391808468,0.9022387852058099,0.5281126137122091,0.5144839203643313
2,0.5051836164579246,0.128506177477149,0.9844080628032201,1.0,1.0200831851395766,0.2087540107461738,1.0583199699813761
3,1.0,1.0,0.5421590591036963,1.0,4.6934134519127205e-33,7.664925846669354e-17,1.251777386264509
3,0.7661615254632368,1.0,0.6756452195550711,0.27663860710697274,2.3764491319793993e-17,0.3881035958504894,1.008651529302896
3,0.5315187130341665,1.0,0.6624697767556766,0.0,5.246241039983527e-17,0.8567761812852757,0.946109093873393
3,0.4022758317918859,1.0,0.4193453464135583,0.0,6.208269251692042e-17,1.0138873111846585,0.7421844584463244
3,1.0,0.0,0.013872992293734732,1.0,9.101081892665018e-17,0.0,1.4863194676214473
3,0.9640012914819207,0.3646787065017984,0.5080124425994724,0.0,0.05937132541835099,0.038293136645782475,1.2480661775789224
3,0.8408915571175232,0.8261305986008007,0.8517854912741101,0.17695189718519966,0.08193156230793974,0.2924947564053739,1.1899562362104659
3,0.6837991499589722,0.36455075170598744,0.28546843095012175,0.0,0.5190575147276563,0.33463242923338865,1.139420075579119
3,0.0,0.6714367125070163,0.17686405555923082,1.0,0.6684007763400378,1.1780005835495826,0.0
3,0.4109094426590969,0.32284688760697733,0.47682293943083015,0.4674504533457883,0.6994036404752885,0.3885833897429039,0.6025224845948044
3,0.29114313426393873,0.3371329347591433,0.28973151340464,0.8477953391808468,0.9022387852058099,0.5281126137122091,0.5144839203643313
3,0.5051836164579246,0.128506177477149,0.9844080628032201,1.0,1.0200831851395766,0.2087540107461738,1.0583199699813761
4,1.0,1.0,0.5421590591036963,1.0,4.6934134519127205e-33,7.664925846669354e-17,1.251777386264509
4,0.7661615254632368,1.0,0.6756452195550711,0.27663860710697274,2.3764491319793993e-17,0.3881035958504894,1.008651529302896
4,0.45361073703275684,1.0,0.50572763786552,0.4923567933114214,4.633936673922854e-17,0.7567792896938417,0.6538100365552589
4,1.0,0.0,0.013872992293734732,1.0,9.101081892665018e-17,0.0,1.4863194676214473
4,0.9640012914819207,0.3646787065017984,0.5080124425994724,0.0,0.05937132541835099,0.038293136645782475,1.2480661775789224
4,0.8408915571175232,0.8261305986008007,0.8517854912741101,0.17695189718519966,0.08193156230793974,0.2924947564053739,1.1899562362104659
4,0.8691257077056858,0.0,0.6542231187469928,0.4775613983935265,0.20908991380306888,0.0,1.0027202251745293
4,0.7243225131484993,0.0,0.5997440658865989,0.572614641257974,0.4260133880496076,0.0,0.9215138766917677
4,0.0,0.6714367125070163,0.17686405555923082,1.0,0.6684007763400378,1.1780005835495826,0.0
4,0.4109094426590969,0.32284688760697733,0.47682293943083015,0.4674504533457883,0.6994036404752885,0.3885833897429039,0.6025224845948044
4,0.039135781183515087,0.4167346234465006,0.1884666124349173,0.6242231247198218,0.880853905938071,0.6760523773214322,0.06834618119132767
4,0.29114313426393873,0.3371329347591433,0.28973151340464,0.8477953391808468,0.9022387852058099,0.5281126137122091,0.5144839203643313
5,1.0,1.0,0.5421590591036963,1.0,4.6934134519127205e-33,7.664925846669354e-17,1.251777386264509
5,0.7661615254632368,1.0,0.6756452195550711,0.27663860710697274,2.3764491319793993e-17,0.3881035958504894,1.008651529302896
